1789	36
1790	13
1791	14
1792	7
1793	16
1794	8
1795	7
1796	20
1797	13
1798	14
1799	22
1800	14
1801	13
1802	21
1803	21
1804	20
1805	24
1806	27
1807	27
1808	44
1809	22
1810	45
1811	21
1812	50
1813	40
1814	48
1815	54
1816	32
1817	32
1818	27
1819	92
1820	38
1821	30
1822	42
1823	48
1824	111
1825	64
1826	55
1827	37
1828	74
1829	50
1830	132
1831	60
1832	68
1833	67
1834	214
1835	83
1836	114
1837	328
1838	95
1839	69
1840	99
1841	111
1842	85
1843	63
1844	95
1845	151
1846	124
1847	112
1848	220
1849	115
1850	270
1851	192
1852	283
1853	268
1854	383
1855	230
1856	544
1857	281
1858	301
1859	289
1860	330
1861	601
1862	457
1863	413
1864	483
1865	430
1866	471
1867	405
1868	512
1869	448
1870	514
1871	581
1872	768
1873	676
1874	690
1875	493
1876	606
1877	632
1878	561
1879	679
1880	701
1881	641
1882	803
1883	891
1884	865
1885	1008
1886	1195
1887	912
1888	1003
1889	1071
1890	1008
1891	1093
1892	1799
1893	2531
1894	3411
1895	2019
1896	1585
1897	1429
1898	1764
1899	1997
1900	2217
1901	3214
1902	2633
1903	2068
1904	2066
1905	2369
1906	2799
1907	2820
1908	2656
1909	3405
1910	3072
1911	3633
1912	3568
1913	4461
1914	3744
1915	3661
1916	4364
1917	4727
1918	4494
1919	4837
1920	4114
1921	3512
1922	4474
1923	2774
1924	2829
1925	2876
1926	2802
1927	3052
1928	3035
1929	5467
1930	3415
1931	3719
1932	3480
1933	3856
1934	4188
1935	4839
1936	3799
1937	4619
1938	4993
1939	5281
1940	5796
1941	6558
1942	5574
1943	4704
1944	4834
1945	5245
1946	5986
1947	7336
1948	6571
1949	8882
1950	7511
1951	7409
1952	8661
1953	7879
1954	8307
1955	8644
1956	8781
1957	9180
1958	9889
1959	11081
1960	12396
1961	12764
1962	13204
1963	14096
1964	15365
1965	15042
1966	15087
1967	14824
1968	15943
1969	16141
1970	16452
1971	17769
1972	19721
1973	19759
1974	20631
1975	23539
1976	28638
1977	28850
1978	28686
1979	28988
1980	29585
1981	27567
1982	22118
1983	22743
1984	24172
1985	22108
1986	21935
1987	21124
1988	21045
1989	22214
1990	22394
1991	20027
1992	20556
1993	19217
1994	17958
1995	19268
1996	17441
1997	16943
1998	16468
1999	27080
2000	14201
2001	10744
2002	10692
2003	10468
2004	9698
2005	7410
2006	6837
2007	6960
2008	5498
2009	6356
2010	4401
2011	2736
2012	2031
2013	1518
2014	878
2015	318
2016	224
