Y 4	79024	Congress
Y 3	20997	Congress
A 13	12498	Agriculture
NAS 1	9907	National Aeronautics and Space Administration
I 28	9287	Interior Department
Y 1	9143	Congress
C 3	6974	Commerce Department
HE 20	6029	Health and Human Services Department
GA 1	5895	Government Accountability Office
I 19	5330	Interior Department
D 101	4800	Defense Department
S 1	4352	State Department
A 1	4297	Agriculture
C 13	3891	Commerce Department
ED 1	2790	Education Department
EP 1	2733	Environmental protection Agency
I 49	2721	Interior Department
L 2	2352	Labor Department
I 29	2003	Interior Department
C 55	1824	Commerce Department
I 1	1514	Interior Department
D 103	1498	Defense Department
PREX 3	1195	Executive Office of the President
A 17	1150	Agriculture
HH 1	1121	Housing and Urban Development Department
TD 2	983	Transportation Department
FS 5	906	
J 28	875	Justice Department
C 22	850	Commerce Department
J 1	850	Justice Department
D 301	848	Defense Department
II 0	782	
C 18	769	Commerce Department
E 1	749	Energy Department
ITC 1	746	International Trade Commission
C 61	714	Commerce Department
L 1	709	Labor Department
I 53	658	Interior Department
TC 1	606	
A 57	584	Agriculture
TD 4	576	Transportation Department
D 1	567	Defense Department
SBA 1	567	Small Business Administration
Y 10	548	Congress
T 22	529	Treasury Department
VA 1	524	Veterans Affairs Department
TD 1	523	Transportation Department
A 93	517	Agriculture
SI 1	502	Smithsonian Institution
I 27	483	Interior Department
D 5	478	Defense Department
C 1	452	Commerce Department
TD 7	444	Transportation Department
TD 8	436	Transportation Department
J 26	406	Justice Department
D 207	401	Defense Department
FEM 1	388	
CR 1	384	Civil Rights Commission
J 29	380	Justice Department
D 114	380	Defense Department
TD 5	378	Transportation Department
L 13	373	Labor Department
PM 1	372	Personnel Management Office
L 37	355	Labor Department
HE 19	348	Health and Human Services Department
HE 23	332	Health and Human Services Department
L 35	332	Labor Department
LC 1	315	Library of Congress
HE 1	304	Health and Human Services Department
NS 1	298	National Science Foundation
L 38	292	Labor Department
D 214	291	Defense Department
SI 3	288	Smithsonian Institution
J 32	283	Justice Department
FS 2	269	
PREX 1	262	Executive Office of the President
AE 1	252	National Archives and Records Administration
L 36	252	Labor Department
D 201	237	Defense Department
A 77	229	Agriculture
C 56	227	Commerce Department
P 1	224	United States Postal Service
CS 1	224	
HE 22	223	Health and Human Services Department
FT 1	215	Federal Trade Commission
HE 3	207	Health and Human Services Department
JU 13	196	Judiciary
A 88	196	Agriculture
T 17	195	Treasury Department
PREX 2	193	Executive Office of the President
ER 1	190	
C 57	189	Commerce Department
L 29	180	Labor Department
PR 40	176	President of the United States
PR 32	175	President of the United States
GS 4	172	General Services Administration
EP 5	171	Environmental protection Agency
E 3	170	Energy Department
L 16	168	Labor Department
S 18	161	State Department
T 1	158	Treasury Department
A 98	158	Agriculture
A 105	155	Agriculture
PE 1	154	Peace Corps
C 51	152	Commerce Department
FS 14	151	
I 20	151	Interior Department
LC 19	148	Library of Congress
C 46	141	Commerce Department
NF 3	136	National Foundation on the Arts and the Humanities
IC 1	134	Interstate Commerce Commission
FS 3	132	
SSA 1	130	Social Security Administration
A 67	129	Agriculture
TD 3	129	Transportation Department
FR 1	126	Federal Reserve System Board of Governors
A 101	123	Agriculture
NF 2	121	National Foundation on the Arts and the Humanities
A 92	121	Agriculture
D 208	120	Defense Department
FS 13	119	
GS 1	118	General Services Administration
D 7	116	Defense Department
PR 42	113	President of the United States
C 59	112	Commerce Department
LC 30	110	Library of Congress
EP 2	109	Environmental protection Agency
EP 6	105	Environmental protection Agency
AA 1	105	
C 47	104	Commerce Department
C 60	103	Commerce Department
C 21	102	Commerce Department
T 70	96	Treasury Department
J 24	95	Justice Department
I 72	94	Interior Department
GP 3	92	Government Printing Office
D 305	92	Defense Department
JU 10	92	Judiciary
C 41	90	Commerce Department
D 209	89	Defense Department
PR 36	87	President of the United States
W 1	84	
E 2	84	Energy Department
A 82	83	Agriculture
HE 5	82	Health and Human Services Department
HE 17	82	Health and Human Services Department
FS 17	81	
D 210	79	Defense Department
PR 39	78	President of the United States
SI 8	76	Smithsonian Institution
PRVP 42	74	Vice President of the United States
PREX 26	73	Executive Office of the President
PREX 14	72	Executive Office of the President
C 39	70	Commerce Department
D 105	69	Defense Department
LC 3	69	Library of Congress
T 63	69	Treasury Department
CC 1	68	Federal Communications Commission
SE 1	68	Securities and Exchange Commission
D 2	67	Defense Department
C 42	66	Commerce Department
CSA 1	66	
