Year	Y	A	I	D	C	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	FEM	AE	SI	T	LC	GS	PR	ITC	TC	SBA	VA	PM	CR	W	ER	JU	NS	NF	CS	P	FT	FW	FR	IC	PE	GP	AA	SSA	HS	N	FE	MS	SE	CC	PRVP	LR	CSA	FP	NMB	AC	NCU	IA	NA	M	FCA	CAB	RR	FAA	NC	FHL	MC	PA	FCD	MN	ID	FO	FMC	FA	DC	LGA	H	NHA	FL	B	CZ	CA	Z	SS	OP	F	SB	X	U	FM	AR	G	GB	ES	NASA	ICA	DP	CNF	II	OTP	RNB	OCM	FC	FF	OYD	VC	TL	BA	GE	XX	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	VE	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1927	123	176	49	16	353	3	0	17	3	65	0	5	0	2	0	0	3	11	0	2	31	63	16	2	6	0	0	0	0	0	0	10	0	11	0	0	2	0	0	0	2	135	0	5	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1928	250	168	46	13	277	2	0	23	3	85	0	8	0	4	0	0	3	15	0	0	40	42	16	0	5	0	3	0	0	0	0	5	0	9	0	0	1	0	6	0	4	124	0	2	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1929	142	249	112	19	389	5	0	32	5	85	0	6	0	4	0	0	3	13	0	5	40	38	13	5	0	0	3	0	0	0	0	8	0	10	0	0	3	0	4	0	4	99	0	5	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1930	238	272	146	20	484	8	0	30	2	80	0	7	0	5	0	0	3	24	0	4	54	32	13	4	0	0	0	0	0	0	0	8	0	12	0	0	4	0	5	0	7	99	0	3	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1931	151	237	119	19	441	8	0	44	5	107	0	6	0	12	0	0	3	10	0	7	59	32	15	7	8	0	0	0	0	0	0	15	0	15	0	0	2	0	6	0	5	93	0	4	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1932	208	237	150	17	347	9	0	62	5	95	0	8	0	6	0	0	4	31	0	1	72	35	11	0	2	0	1	0	0	0	0	4	0	15	0	0	0	0	5	0	6	88	0	5	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1933	532	170	998	21	272	8	0	68	2	72	0	6	0	2	0	0	3	16	0	8	21	40	13	8	0	0	0	0	0	0	0	5	0	16	0	0	0	0	3	0	6	83	0	6	0	0	1	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	1233	235	160	19	153	10	0	77	2	58	0	8	0	7	0	0	3	18	0	2	19	51	15	3	0	0	2	0	2	0	0	9	0	13	0	0	1	0	8	0	6	59	0	10	0	0	0	5	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	523	221	188	21	197	10	0	72	2	59	0	5	0	4	0	0	3	12	0	1	13	43	31	0	0	0	0	0	0	0	0	8	0	17	0	0	0	0	6	6	6	85	0	4	0	0	0	7	0	0	1	10	0	1	0	5	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	304	322	195	21	159	10	0	81	2	84	0	6	0	9	0	0	6	26	0	21	25	56	27	14	0	0	4	0	0	0	0	14	0	16	0	0	0	0	10	6	4	71	0	5	0	0	0	2	0	0	5	8	0	11	0	1	2	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	348	466	184	18	199	19	0	74	4	60	0	6	0	7	0	0	4	38	0	17	20	39	31	13	0	0	10	0	3	0	0	8	0	17	0	0	1	1	8	14	3	92	0	5	0	0	0	4	0	0	4	12	0	15	0	5	2	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	1	0	12	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1938	418	544	238	23	186	33	0	91	2	85	0	7	0	20	0	0	5	26	0	15	25	51	16	11	1	0	1	0	0	0	0	10	0	18	0	0	15	0	10	9	5	97	0	8	0	3	1	38	0	0	4	12	0	41	0	3	2	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1939	495	553	223	22	194	28	0	85	4	107	0	6	0	7	1	0	5	34	0	24	32	56	31	18	4	0	13	0	0	0	0	13	0	16	0	0	0	1	7	46	8	100	0	11	0	3	1	6	0	0	9	11	0	53	0	9	2	0	1	0	3	0	5	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	9	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1940	388	542	259	22	229	34	0	66	6	116	0	6	0	11	0	0	6	84	0	27	32	43	29	15	13	0	9	0	0	0	0	22	0	17	0	0	5	0	5	77	4	105	0	32	0	3	0	6	0	0	11	8	0	53	0	12	2	0	1	0	0	4	12	1	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	12	0	5	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1941	355	628	233	30	246	31	0	89	5	127	0	7	0	6	0	0	7	93	0	41	33	53	12	20	54	0	27	0	0	0	0	18	0	18	0	0	5	0	7	132	3	91	0	8	0	4	0	17	0	0	17	11	0	59	0	3	3	0	0	0	50	2	10	1	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1942	347	471	230	23	269	31	0	68	2	89	0	6	0	10	0	0	7	87	0	41	53	61	28	23	112	0	10	0	0	0	0	25	0	20	0	0	0	0	6	27	3	70	0	8	0	4	0	9	0	0	22	2	0	49	0	0	2	0	1	0	2	2	1	1	2	0	0	2	3	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1943	378	302	163	37	238	24	0	74	4	67	0	3	0	8	0	0	4	75	0	60	45	65	25	30	102	0	5	0	0	0	0	52	0	30	0	0	6	0	8	15	5	47	0	7	0	2	1	14	0	0	25	6	0	49	0	2	4	0	1	0	1	1	6	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1944	467	298	174	68	125	39	0	129	4	70	0	6	0	3	0	0	8	80	0	65	20	55	18	34	32	0	4	0	0	0	0	67	0	20	0	0	5	0	8	3	1	47	0	9	0	12	0	20	0	0	22	2	0	28	0	2	3	0	1	0	2	2	3	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1945	432	283	183	77	367	27	0	139	3	65	0	1	0	6	2	0	7	36	0	76	28	28	40	40	43	0	7	0	0	0	0	95	0	39	0	0	3	0	6	4	8	53	0	5	0	6	0	19	0	0	20	9	0	40	0	2	14	2	1	0	0	3	4	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1946	722	292	348	64	296	27	0	187	5	104	0	1	0	5	1	0	7	66	0	78	32	44	50	29	48	0	4	0	1	0	0	70	0	24	0	0	10	0	4	43	1	56	0	6	0	5	0	13	0	0	15	3	0	36	0	3	15	0	1	0	1	1	2	2	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1947	930	272	374	59	380	26	0	186	3	87	0	10	1	30	1	0	11	43	0	50	33	39	19	29	21	0	8	0	5	1	0	39	0	35	0	0	13	0	8	6	8	31	0	12	0	6	0	12	0	0	11	10	0	30	0	5	8	0	1	0	0	6	4	3	2	0	0	0	1	3	0	0	0	0	1	0	1	0	0	4	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1948	936	268	754	85	398	30	0	187	4	157	0	2	0	6	3	0	6	37	0	50	33	50	32	30	19	0	6	0	1	0	0	21	4	28	0	0	10	0	6	4	7	69	0	5	0	10	1	5	0	0	8	11	0	43	0	6	12	0	1	0	0	33	4	2	5	0	0	1	0	7	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1949	1525	409	459	106	676	36	0	172	5	143	0	7	5	16	0	0	5	72	1	93	17	38	24	82	21	0	14	0	4	1	0	184	8	34	0	0	17	1	9	26	6	65	0	4	0	4	0	97	0	0	8	8	0	49	0	9	10	0	1	0	1	18	6	2	4	0	0	0	3	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1950	1580	349	388	132	485	41	1	127	7	137	0	9	2	12	4	1	3	235	0	40	25	41	35	26	36	0	2	0	1	1	0	21	11	32	1	0	16	2	5	0	6	72	0	12	0	4	0	2	0	0	11	8	0	27	0	9	6	0	1	0	1	13	5	2	3	1	1	0	0	0	0	0	0	2	0	0	2	0	0	0	3	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
1951	1601	379	321	174	386	27	0	231	6	135	0	3	5	12	0	1	9	73	0	67	24	37	21	54	50	0	0	0	2	1	0	46	12	26	1	0	18	0	5	0	6	82	0	5	0	3	0	3	0	0	7	15	0	33	0	8	1	0	1	0	1	46	7	2	3	0	0	0	0	0	3	0	0	1	0	0	2	0	0	0	0	0	9	0	0	0	0	0	0	3	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
1952	1510	364	400	147	694	24	1	214	4	138	0	9	6	12	1	1	10	106	0	53	33	31	35	40	39	0	0	1	3	2	0	6	8	32	1	0	23	2	7	0	6	55	0	5	0	2	1	2	0	0	669	12	0	33	0	27	2	0	1	0	0	5	2	2	5	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	13	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1723	423	416	225	448	30	0	124	5	144	0	2	4	11	5	1	11	79	0	63	33	53	25	54	31	1	4	2	2	2	0	3	8	29	1	0	17	1	4	0	9	66	0	5	0	3	0	4	0	0	6	18	0	34	0	8	2	0	1	0	1	4	8	3	5	1	0	0	0	0	5	0	0	13	0	0	1	0	0	0	1	0	15	0	0	0	0	1	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1788	342	367	270	577	39	0	188	4	137	2	10	5	17	1	1	12	66	0	62	28	42	81	64	25	1	5	5	0	2	0	3	8	28	4	0	15	2	8	0	7	58	0	12	0	2	0	2	0	0	10	22	0	27	0	8	1	0	1	1	4	3	3	2	2	0	0	1	0	0	1	0	0	17	0	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1955	2029	411	376	333	450	50	0	193	6	114	0	10	9	13	2	1	18	152	0	51	54	33	43	66	27	2	7	2	0	1	0	2	10	24	12	0	27	5	8	1	10	81	0	3	0	2	0	4	0	0	3	18	0	29	0	9	1	0	1	2	1	6	10	6	6	0	0	1	0	0	4	0	0	5	0	0	1	0	0	0	0	0	19	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1956	1758	603	395	370	542	47	0	119	6	138	0	13	2	14	4	1	10	60	0	55	50	42	46	49	27	2	7	3	1	1	0	3	14	29	9	0	24	2	5	0	7	47	0	5	0	7	1	2	0	0	6	26	0	13	0	8	1	2	1	4	3	3	4	3	3	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1957	1720	512	364	459	360	62	0	205	6	159	0	5	1	12	1	3	15	82	0	40	62	43	81	44	26	2	9	5	0	1	0	3	14	35	9	0	14	5	8	0	10	74	0	10	0	9	0	3	0	0	7	16	0	16	0	9	1	1	1	2	0	2	7	5	5	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	14	0	0	0	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1958	1673	620	339	513	358	46	5	148	5	160	0	18	1	19	4	14	12	90	1	58	43	44	39	67	21	1	5	2	1	2	0	3	14	33	12	0	22	4	7	0	12	82	0	5	0	4	0	2	0	0	5	9	0	19	0	10	1	0	2	1	1	1	3	5	2	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
