1789	19
1790	15
1791	15
1792	8
1793	17
1794	9
1795	8
1796	20
1797	14
1798	15
1799	22
1800	15
1801	14
1802	20
1803	22
1804	21
1805	23
1806	28
1807	28
1808	43
1809	23
1810	37
1811	22
1812	51
1813	40
1814	52
1815	53
1816	33
1817	33
1818	28
1819	90
1820	39
1821	30
1822	40
1823	48
1824	74
1825	64
1826	55
1827	34
1828	74
1829	50
1830	120
1831	58
1832	163
1833	69
1834	256
1835	82
1836	111
1837	315
1838	91
1839	68
1840	95
1841	124
1842	81
1843	62
1844	95
1845	147
1846	117
1847	111
1848	205
1849	108
1850	252
1851	193
1852	261
1853	257
1854	348
1855	209
1856	521
1857	276
1858	295
1859	268
1860	325
1861	484
1862	424
1863	393
1864	427
1865	386
1866	443
1867	398
1868	490
1869	478
1870	487
1871	546
1872	734
1873	637
1874	658
1875	478
1876	569
1877	596
1878	520
1879	624
1880	648
1881	609
1882	749
1883	840
1884	810
1885	947
1886	1148
1887	837
1888	942
1889	1014
1890	912
1891	1043
1892	1475
1893	1666
1894	1948
1895	1670
1896	1504
1897	1317
1898	1605
1899	1847
1900	2130
1901	2986
1902	2473
1903	1935
1904	1938
1905	2255
1906	2672
1907	2623
1908	2509
1909	3316
1910	2892
1911	3471
1912	3364
1913	4280
1914	3537
1915	3429
1916	4200
1917	4546
1918	4351
1919	4728
1920	3970
1921	3439
1922	4468
1923	2852
1924	2692
1925	2853
1926	2748
1927	3055
1928	2773
1929	5317
1930	3253
1931	3678
1932	3332
1933	3651
1934	4054
1935	7489
1936	3449
1937	4248
1938	4660
1939	4994
1940	5342
1941	6381
1942	5301
1943	4464
1944	4562
1945	4856
1946	5807
1947	6803
1948	7071
1949	8433
1950	7124
1951	6893
1952	7458
1953	7364
1954	7724
1955	7864
1956	8090
1957	8266
1958	8874
1959	10213
1960	11341
1961	12108
1962	12441
1963	13318
1964	14678
1965	14217
1966	14317
1967	14154
1968	15177
1969	15188
1970	15596
1971	16807
1972	18708
1973	18608
1974	19786
1975	22480
1976	26867
1977	27441
1978	27255
1979	27495
1980	28364
1981	26185
1982	21204
1983	21750
1984	22908
1985	21158
1986	21119
1987	20473
1988	20377
1989	21132
1990	21189
1991	18975
1992	19640
1993	18333
1994	17064
1995	18441
1996	16537
1997	16042
1998	15739
1999	37006
2000	13651
2001	10404
2002	10314
2003	10138
2004	9157
2005	7185
2006	6648
2007	7532
2008	5245
2009	6097
2010	4162
2011	2529
2012	1850
2013	1195
2014	581
2015	88
2016	23
