Google	1281489
Internet Archive	22589
University of Michigan	3787
Texas A&M University	3367
Cornell University	2310
University of California, Berkeley	1653
Northwestern University	544
	305
University of Missouri, Columbia	296
University of Illinois at Urbana-Champaign	218
Yale University	135
Columbia University	96
University of Washington	46
Emory University	25
Boston College	18
The Getty Research Institute	14
University of Maryland	1
University of Delaware	1
State University System of Florida	1
McGill University	1
