1	1079015
2	42116
3	21442
4	15417
5	10165
6	8096
7	6326
8	5501
9	4474
10	3514
11	3094
12	2696
13	1893
14	2081
15	1490
16	1304
17	1245
18	1084
19	1031
20	1224
21	1226
22	1026
23	696
24	872
25	623
26	473
27	849
28	440
29	575
30	353
31	597
32	283
33	369
34	499
35	380
36	323
37	364
38	243
39	308
40	220
41	357
42	329
43	367
44	286
45	385
46	213
47	489
48	401
49	280
50	313
51	208
52	214
53	324
54	237
55	248
56	421
57	294
58	305
59	253
60	306
61	124
62	127
63	81
65	237
66	67
67	211
68	152
69	70
71	144
72	225
73	148
74	75
75	76
76	91
77	79
78	92
79	91
80	174
81	250
84	86
86	176
87	261
88	344
89	90
91	93
94	422
95	96
102	515
104	105
106	109
107	326
108	115
114	115
121	122
122	146
125	128
128	129
131	134
134	137
135	274
143	147
147	148
155	208
158	202
159	164
161	339
162	165
163	164
164	224
165	166
173	174
181	187
188	190
204	220
205	210
208	213
213	214
221	222
224	227
227	347
239	241
249	553
257	258
271	272
292	293
345	346
348	349
353	355
356	358
373	375
394	395
408	409
411	413
431	433
441	442
457	458
658	661
753	754
929	930
1437	1474
