1789	37
1790	16
1791	14
1792	7
1793	16
1794	8
1795	7
1796	20
1797	13
1798	14
1799	22
1800	14
1801	13
1802	21
1803	21
1804	20
1805	25
1806	27
1807	27
1808	44
1809	22
1810	46
1811	21
1812	50
1813	40
1814	48
1815	54
1816	32
1817	32
1818	27
1819	92
1820	38
1821	34
1822	42
1823	49
1824	112
1825	64
1826	55
1827	37
1828	75
1829	50
1830	132
1831	62
1832	73
1833	75
1834	227
1835	83
1836	116
1837	334
1838	106
1839	69
1840	104
1841	117
1842	92
1843	70
1844	105
1845	152
1846	125
1847	112
1848	221
1849	115
1850	271
1851	193
1852	286
1853	274
1854	384
1855	230
1856	546
1857	284
1858	302
1859	293
1860	331
1861	602
1862	472
1863	418
1864	486
1865	433
1866	477
1867	410
1868	514
1869	453
1870	515
1871	610
1872	772
1873	684
1874	696
1875	499
1876	612
1877	636
1878	567
1879	684
1880	711
1881	644
1882	811
1883	907
1884	878
1885	1018
1886	1203
1887	919
1888	1015
1889	1078
1890	1015
1891	1102
1892	1809
1893	2537
1894	3420
1895	2026
1896	1591
1897	1441
1898	1774
1899	2010
1900	2228
1901	3230
1902	2642
1903	2082
1904	2079
1905	2380
1906	2808
1907	2832
1908	2669
1909	3418
1910	3095
1911	3648
1912	3593
1913	4482
1914	3759
1915	3685
1916	4397
1917	4751
1918	4530
1919	4871
1920	4140
1921	3541
1922	4494
1923	2803
1924	2870
1925	2922
1926	2844
1927	3087
1928	3067
1929	5510
1930	3459
1931	3649
1932	3549
1933	3922
1934	4246
1935	4886
1936	3854
1937	4690
1938	5019
1939	5385
1940	5874
1941	6670
1942	5670
1943	4776
1944	4904
1945	5354
1946	6099
1947	7439
1948	6706
1949	9090
1950	7661
1951	7546
1952	8814
1953	8022
1954	8454
1955	8861
1956	9007
1957	9346
1958	10313
1959	11449
1960	12810
1961	13199
1962	13726
1963	14594
1964	15625
1965	15316
1966	15409
1967	15058
1968	16269
1969	16490
1970	16728
1971	18029
1972	20006
1973	20105
1974	20998
1975	23860
1976	29022
1977	29150
1978	28978
1979	29223
1980	29784
1981	27769
1982	22339
1983	22916
1984	24359
1985	22288
1986	22119
1987	21252
1988	21254
1989	22454
1990	22624
1991	20251
1992	20789
1993	19449
1994	18173
1995	19477
1996	17635
1997	17095
1998	16595
1999	27088
2000	14363
2001	10858
2002	10798
2003	10548
2004	9775
2005	7487
2006	6919
2007	7036
2008	5562
2009	6409
2010	4447
2011	2774
2012	2060
2013	1591
2014	904
2015	371
2016	263
