Y 4	86510	Congress
Y 3	26389	Congress
A 13	12990	Agriculture
Y 1	10295	Congress
NAS 1	10110	National Aeronautics and Space Administration
I 28	9533	Interior Department
C 3	8457	Commerce Department
HE 20	8380	Health and Human Services Department
D 101	7035	Defense Department
I 19	6889	Interior Department
A 1	6780	Agriculture
GA 1	6168	Government Accountability Office
S 1	4766	State Department
C 13	4220	Commerce Department
EP 1	3795	Environmental protection Agency
D 301	3665	Defense Department
ED 1	3124	Education Department
I 49	2853	Interior Department
S 9	2725	State Department
HH 10	2692	Housing and Urban Development Department
L 2	2654	Labor Department
C 55	2344	Commerce Department
I 29	2148	Interior Department
D 103	1992	Defense Department
E 1	1803	Energy Department
I 1	1660	Interior Department
A 57	1537	Agriculture
HH 1	1326	Housing and Urban Development Department
PREX 3	1220	Executive Office of the President
A 17	1208	Agriculture
TD 2	1164	Transportation Department
AE 2	1159	National Archives and Records Administration
FEM 1	1118	
J 1	1045	Justice Department
C 22	1017	Commerce Department
FS 5	1014	
J 28	992	Justice Department
C 18	866	Commerce Department
GS 4	852	General Services Administration
C 61	839	Commerce Department
L 1	775	Labor Department
SI 1	769	Smithsonian Institution
ITC 1	752	International Trade Commission
I 53	748	Interior Department
TD 4	722	Transportation Department
TD 1	693	Transportation Department
D 1	644	Defense Department
A 93	641	Agriculture
TC 1	625	
TD 8	613	Transportation Department
SBA 1	604	Small Business Administration
I 27	597	Interior Department
T 22	590	Treasury Department
Y 10	586	Congress
D 5	584	Defense Department
VA 1	572	Veterans Affairs Department
HE 19	526	Health and Human Services Department
C 1	526	Commerce Department
TD 7	524	Transportation Department
J 26	522	Justice Department
C 56	464	Commerce Department
J 32	462	Justice Department
TD 5	455	Transportation Department
PM 1	446	Personnel Management Office
CR 1	446	Civil Rights Commission
J 29	430	Justice Department
HE 1	420	Health and Human Services Department
L 37	416	Labor Department
L 13	412	Labor Department
D 207	408	Defense Department
HE 23	407	Health and Human Services Department
D 114	406	Defense Department
LC 1	374	Library of Congress
FS 2	373	
D 214	348	Defense Department
L 35	345	Labor Department
NS 1	344	National Science Foundation
L 38	312	Labor Department
ER 1	310	
SI 3	309	Smithsonian Institution
L 36	307	Labor Department
C 4	306	Commerce Department
PREX 1	305	Executive Office of the President
HE 22	290	Health and Human Services Department
D 206	287	Defense Department
AE 1	283	National Archives and Records Administration
D 201	281	Defense Department
A 77	280	Agriculture
EP 2	278	Environmental protection Agency
E 3	272	Energy Department
CS 1	272	
LC 14	262	Library of Congress
HE 3	262	Health and Human Services Department
C 57	257	Commerce Department
C 30	247	Commerce Department
FT 1	243	Federal Trade Commission
P 1	236	United States Postal Service
T 17	233	Treasury Department
PR 32	229	President of the United States
C 46	228	Commerce Department
A 4	223	Agriculture
