University of Michigan	273033
University of Minnesota	145219
University of Illinois at Urbana–Champaign	136767
University of California, Northern Regional Library Facility	81246
The Ohio State University	77696
Pennsylvania State University	68927
University of California, Riverside	66739
Northwestern University	58380
Technical Report Archive & Image Library	53142
Purdue University	45005
University of California, San Diego	38938
Cornell University	38341
University of Virginia	34013
University of California, Southern Regional Library Facility	28230
Harvard University	23883
University of California, Berkeley	21717
Michigan State University	14114
New York Public Library	13473
Columbia University	13230
University of California, Santa Cruz	10850
University of California, Los Angeles	9991
Indiana University	9380
State University System of Florida	9252
University of Wisconsin, Madison	8085
University of Texas at Austin	5731
Princeton University	4645
University of Chicago	4048
University of Illinois at Urbana-Champaign	3379
Texas A&M University	3367
Library of Congress	2802
University of California, Davis	2762
University of Iowa	1629
University of Massachusetts Amherst	741
University of California, Irvine	365
University of Missouri, Columbia	296
University of Alberta	293
University of North Carolina at Chapel Hill	239
The Getty Research Institute	165
Yale University	135
Duke University	67
University of Connecticut	62
Boston College	43
North Carolina State University	37
University of Washington	35
Emory University	24
Tufts University	21
University of California, San Francisco	6
	2
University of Maryland, College Park	1
Universidad Complutense de Madrid	1
University of Delaware	1
McGill University	1
