Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	AE	LC	T	SI	GS	FEM	PR	ITC	TC	SBA	VA	CR	PM	JU	NS	W	ER	NF	CS	FT	P	FR	FW	GP	PE	IC	AA	SSA	HS	FE	N	MS	SE	PRVP	CC	CSA	NMB	LR	AC	FP	NCU	IA	CAB	M	FCA	RR	NA	FAA	NC	FHL	MC	FMC	MN	LGA	H	NHA	CZ	FL	FA	ID	DC	B	FO	PA	SS	OP	CA	Z	X	FCD	FM	SB	AR	ES	U	NASA	F	DP	CNF	G	GB	II	ICA	RNB	OCM	FF	GE	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	WT	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	FC	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1976	5103	2024	1069	2769	630	1305	541	488	316	523	791	338	307	264	80	77	164	25	235	195	206	80	228	6	69	7	47	8	27	40	11	52	67	1	358	17	73	34	9	23	0	30	2	61	27	7	3	46	0	0	18	0	55	3	5	24	21	19	14	6	11	0	87	5	2	5	1	3	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	3	0	0	22	0	2	0	0	0	1	5	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1977	5140	2147	981	2698	722	1229	607	362	235	607	458	625	1159	266	82	238	171	22	246	555	183	64	237	7	56	5	38	25	20	128	25	57	87	1	126	26	62	25	10	17	0	35	0	69	6	6	1	49	0	0	19	0	38	12	4	18	11	147	11	4	30	0	7	4	7	0	0	9	0	3	0	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0	24	0	3	0	0	0	2	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1978	5209	1941	1057	2756	655	1492	493	399	169	558	558	552	1071	267	117	530	146	18	271	312	186	62	255	22	63	10	64	11	26	46	31	75	74	1	13	20	46	43	41	17	0	40	0	48	12	6	1	18	0	0	21	0	19	14	5	15	13	5	8	2	30	0	4	5	5	0	0	5	0	5	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	44	0	3	0	0	0	0	7	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1979	5028	2006	1153	3061	642	1392	486	441	127	523	636	454	920	346	91	543	182	52	282	237	143	73	252	384	85	6	60	26	13	87	83	65	60	1	12	13	13	42	28	45	0	45	1	48	9	13	3	8	0	1	24	0	37	54	10	15	14	3	10	2	37	0	5	3	2	1	0	5	0	4	0	0	1	0	10	0	0	0	0	0	0	0	0	2	0	0	49	0	3	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1980	5728	2456	1271	3274	641	1114	482	432	117	666	775	529	228	333	258	663	226	7	278	429	287	58	384	272	141	7	55	42	28	82	65	92	81	2	3	13	6	39	49	33	0	41	5	28	46	8	3	13	0	9	112	0	52	60	7	8	20	2	7	2	102	0	2	4	0	0	0	17	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	49	0	1	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981	4794	2265	3145	2764	810	1015	458	412	125	422	284	360	51	239	277	366	408	113	448	289	196	93	518	148	64	73	5	10	22	87	62	78	62	0	8	24	5	20	34	44	0	36	14	33	6	8	1	14	1	15	30	0	46	6	7	13	6	2	2	4	52	0	2	2	0	1	2	18	0	4	0	0	0	0	5	0	2	0	0	0	0	0	0	2	0	0	46	0	3	0	0	0	0	9	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	4585	1675	1573	2219	816	821	494	366	103	470	59	365	49	208	243	392	229	2	421	566	194	63	471	42	84	87	13	62	69	118	49	163	78	4	9	13	3	30	23	38	0	120	8	15	25	7	1	10	0	25	22	0	43	0	7	17	16	3	5	3	41	0	3	2	3	0	0	14	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	30	0	1	0	0	0	0	5	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3757	1666	2686	3114	1029	693	381	408	124	519	99	283	63	216	220	414	155	10	471	233	161	95	479	67	174	141	8	18	35	106	57	75	70	0	6	13	3	19	32	43	0	67	12	12	6	7	1	12	0	18	25	0	20	0	3	12	8	3	1	10	38	0	2	4	2	0	0	12	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	4778	1819	2705	3345	974	852	491	455	146	677	136	292	37	334	296	308	200	10	476	209	261	80	549	62	106	164	8	70	96	36	36	73	70	0	4	23	2	29	30	38	0	72	64	21	8	6	0	9	1	17	30	0	34	0	8	19	7	3	0	19	201	0	0	1	2	0	0	12	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1985	3924	2211	1392	2839	1163	873	410	786	222	647	135	370	43	236	270	320	169	12	332	238	214	77	303	36	65	110	13	16	99	24	44	92	89	0	4	38	4	13	77	53	1	56	29	15	13	8	2	11	0	15	27	0	17	0	5	19	15	3	3	24	0	0	4	2	1	0	0	12	0	5	2	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1986	4925	2054	1269	2399	811	877	332	547	261	687	71	198	17	244	281	279	186	4	420	206	251	82	282	21	92	72	5	37	76	20	35	52	76	0	5	29	3	23	63	52	0	59	17	506	7	8	1	11	0	3	33	2	566	0	3	24	14	2	1	11	0	0	6	1	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	26	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1987	4406	1612	1456	2773	1128	937	381	459	367	908	54	165	49	206	278	186	207	3	445	193	198	75	286	9	67	81	17	48	68	4	27	67	202	0	6	32	2	11	45	50	0	55	4	18	5	11	4	11	0	8	35	0	129	0	1	13	6	2	4	16	0	0	13	2	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	24	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1988	5372	1441	1325	2451	956	757	394	394	386	1037	69	211	30	318	239	147	222	0	410	190	287	89	285	0	67	55	11	43	55	4	36	65	98	0	6	45	3	5	34	43	0	45	9	22	8	8	3	12	0	6	48	3	100	0	1	12	12	3	6	15	0	0	14	1	0	0	0	13	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	4022	1684	1443	3042	780	717	287	743	440	1201	155	163	20	217	241	176	252	10	375	205	285	49	292	0	47	55	20	103	118	8	49	64	92	0	4	30	2	14	34	51	5	67	4	13	5	10	3	12	0	9	43	0	152	0	0	13	8	8	4	16	0	0	2	4	0	0	0	16	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20	0	1	0	0	0	0	0	0	0	1	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1990	4487	2225	1474	2237	1146	697	309	368	570	1081	248	206	31	219	328	187	268	5	442	179	320	46	275	9	45	83	93	41	87	17	49	75	77	0	1	41	0	13	20	46	0	74	5	16	15	10	10	10	0	7	36	0	119	0	1	11	11	1	3	18	0	0	3	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1991	3322	1388	1260	2087	1249	615	339	342	534	1277	186	168	94	189	373	159	286	7	361	177	293	51	274	7	54	89	39	39	68	3	35	72	63	0	0	25	0	11	24	57	0	87	1	10	8	13	13	12	0	4	32	0	140	0	1	14	0	2	2	21	0	0	3	7	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1992	3648	1258	1021	2019	1318	819	319	394	919	967	181	219	67	259	390	160	462	2	474	200	267	51	294	5	82	26	2	70	43	7	40	65	91	0	0	38	0	16	64	42	0	106	3	16	11	10	10	14	0	10	55	0	90	0	1	19	8	0	5	80	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	1	0	0	0	0	0	0	0	0	0	0	0	65	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1993	2756	1149	952	3236	814	815	96	665	629	947	111	194	57	282	333	140	400	1	437	150	230	45	289	4	146	24	3	23	33	8	36	73	85	0	0	37	0	11	15	49	0	75	1	16	19	10	12	14	0	5	45	33	60	0	0	9	4	0	1	7	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
1994	3381	937	711	1852	744	806	106	390	288	842	110	181	71	257	320	154	377	1	488	207	248	45	310	2	59	44	3	13	20	3	42	51	67	0	0	48	0	15	17	56	0	98	1	22	3	15	17	14	0	1	78	35	138	0	1	10	5	0	0	10	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1995	3092	915	946	1821	634	881	705	265	255	759	177	215	92	277	409	188	436	2	457	124	257	45	333	4	53	33	2	14	13	8	60	56	74	0	0	36	0	15	16	68	0	86	2	1452	0	24	20	14	1	3	79	15	149	0	1	26	8	0	0	6	0	0	5	4	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	28	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0
1996	3048	648	1156	1683	523	934	45	321	188	762	46	257	162	304	382	72	397	1	678	134	244	32	505	5	59	18	2	12	18	9	12	60	198	0	0	43	0	33	16	71	0	25	9	0	0	28	18	15	0	2	77	14	267	0	2	19	6	0	2	7	0	0	7	3	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	37	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	3378	886	921	1681	572	808	35	282	293	708	75	226	101	467	530	71	243	5	612	126	273	33	489	8	69	25	2	3	24	8	40	78	50	0	0	27	0	16	13	58	0	22	20	1	0	54	21	12	0	3	72	21	241	0	2	25	0	0	1	8	0	0	7	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	3060	671	964	1255	552	898	36	369	315	714	92	180	115	342	487	62	207	0	635	103	244	35	475	13	69	28	2	21	11	8	35	73	49	0	0	26	0	38	15	58	0	25	2	0	0	32	21	11	0	5	57	4	224	0	1	345	8	0	2	10	0	0	6	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999	3220	1124	13450	3148	579	803	53	479	292	768	103	263	129	292	457	86	289	3	671	176	308	485	525	84	74	26	3	40	6	13	28	65	15	0	0	32	17	254	31	52	2	30	2	0	6	43	18	15	0	3	92	4	235	0	5	25	0	0	4	6	30	0	3	6	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	3326	594	935	890	497	727	76	166	99	624	60	127	34	384	349	50	177	2	389	78	260	19	297	35	61	18	2	41	12	21	22	79	23	0	0	35	0	4	20	70	0	30	1	0	0	46	22	17	0	2	80	3	224	0	2	17	3	0	6	5	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	2425	487	756	676	352	390	23	37	37	507	28	138	14	231	153	16	169	1	252	78	227	24	244	23	34	14	0	11	6	5	16	62	25	0	0	12	0	3	5	38	0	28	0	0	0	26	26	8	0	8	18	0	195	0	1	70	0	0	2	4	0	0	2	4	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	2862	455	673	645	281	325	26	41	32	449	44	100	16	153	155	15	153	1	242	79	180	23	228	30	42	9	0	12	9	13	9	55	24	0	0	6	0	6	6	56	0	22	5	0	0	27	30	0	1	0	19	0	201	0	1	6	0	0	3	7	0	0	1	8	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3345	411	752	573	280	281	20	25	10	475	29	94	24	114	104	13	136	0	231	91	200	21	219	12	47	7	1	1	14	1	9	47	50	0	0	11	0	2	3	57	0	21	0	0	0	19	65	0	0	4	17	0	189	0	2	20	0	0	1	5	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	2732	871	529	334	244	232	15	17	8	330	18	72	16	89	68	8	91	10	257	53	111	13	244	1	29	4	0	1	10	0	5	367	10	0	0	8	0	2	2	73	0	34	1	0	0	18	25	0	0	1	21	0	147	0	0	20	0	0	0	8	0	0	0	6	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2277	285	235	242	187	154	8	6	11	318	4	29	3	28	51	6	54	0	240	54	45	8	229	3	44	16	0	0	4	0	4	25	6	0	0	8	0	5	2	653	0	3	3	0	0	14	21	0	0	1	9	0	110	0	0	21	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2858	299	166	266	181	157	2	18	2	272	15	15	12	37	51	26	59	0	237	48	49	6	197	0	27	13	0	0	7	0	1	31	5	0	0	4	0	0	0	56	0	5	5	0	0	19	14	19	0	1	17	0	93	0	0	18	0	0	1	8	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2554	216	160	319	336	216	6	8	2	1843	8	26	6	26	41	10	57	0	46	57	53	8	25	0	33	13	0	0	13	2	0	26	0	0	0	12	0	1	0	58	0	3	0	0	0	13	7	0	0	0	11	0	98	0	0	23	0	0	0	5	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	35	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	2082	131	149	231	196	100	7	24	2	25	6	38	0	25	38	5	63	0	181	17	57	3	101	0	18	9	0	0	14	2	2	20	0	0	0	6	0	0	0	105	0	6	201	0	0	12	15	0	0	0	22	0	81	0	0	8	0	0	0	7	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	2829	97	327	233	197	211	4	12	0	22	0	29	4	25	10	3	39	0	675	29	15	10	644	3	15	14	1	0	7	0	3	31	0	0	0	4	0	0	0	39	0	3	1	0	0	11	20	0	0	0	16	1	64	0	0	10	0	0	1	27	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	2182	61	102	97	154	112	14	8	0	8	0	21	0	25	15	2	25	0	36	21	11	8	18	0	13	8	0	3	8	2	0	30	0	0	0	3	0	0	0	2	0	9	0	0	0	9	13	0	0	0	12	0	88	0	0	9	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	1321	39	59	48	132	57	7	6	0	7	0	13	3	17	26	3	19	0	18	24	4	8	13	0	17	3	0	0	5	0	2	11	0	0	0	3	0	0	0	2	0	1	0	0	0	11	6	0	0	0	8	0	79	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	1050	40	15	47	62	134	6	4	0	5	1	12	1	8	16	3	18	0	445	11	1	2	223	0	13	7	0	0	2	0	1	4	0	0	0	2	0	0	0	2	0	1	0	0	0	8	4	0	0	0	7	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013	564	18	6	25	41	41	2	2	0	2	1	5	2	1	12	0	19	0	682	10	1	5	413	0	9	6	0	0	0	0	0	5	0	0	0	2	0	0	0	4	0	1	0	0	0	2	3	0	0	0	8	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014	367	5	2	16	19	39	2	1	0	0	0	0	1	0	8	0	17	0	280	2	1	2	249	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	6	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015	13	2	0	6	16	23	0	1	0	0	0	0	1	0	10	0	6	0	0	1	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	5	2	0	2	6	1	0	0	0	0	0	0	0	0	2	0	2	0	0	1	2	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
