Google	1268589
Internet Archive	22353
University of Michigan	3753
Texas A&M University	3366
Cornell University	2300
University of California, Berkeley	1561
Northwestern University	544
	301
University of Missouri, Columbia	282
University of Illinois at Urbana-Champaign	218
Yale University	132
Columbia University	56
University of Washington	35
Emory University	24
Boston College	18
The Getty Research Institute	14
University of Maryland	1
University of Delaware	1
State University System of Florida	1
McGill University	1
