1789	33
1790	15
1791	15
1792	8
1793	17
1794	10
1795	8
1796	23
1797	15
1798	15
1799	23
1800	15
1801	14
1802	22
1803	22
1804	21
1805	25
1806	32
1807	28
1808	45
1809	24
1810	50
1811	22
1812	53
1813	42
1814	49
1815	55
1816	33
1817	33
1818	27
1819	95
1820	38
1821	30
1822	42
1823	48
1824	112
1825	65
1826	58
1827	38
1828	75
1829	50
1830	133
1831	61
1832	68
1833	67
1834	253
1835	84
1836	116
1837	330
1838	95
1839	70
1840	119
1841	112
1842	86
1843	63
1844	96
1845	157
1846	124
1847	112
1848	226
1849	116
1850	274
1851	206
1852	296
1853	285
1854	404
1855	234
1856	551
1857	287
1858	304
1859	298
1860	354
1861	643
1862	465
1863	423
1864	489
1865	436
1866	488
1867	427
1868	528
1869	492
1870	528
1871	595
1872	786
1873	694
1874	697
1875	496
1876	619
1877	644
1878	567
1879	690
1880	720
1881	653
1882	810
1883	904
1884	877
1885	1026
1886	1203
1887	928
1888	1015
1889	1088
1890	1027
1891	1108
1892	1810
1893	2551
1894	3431
1895	2042
1896	1610
1897	1455
1898	1796
1899	2032
1900	2261
1901	3166
1902	2663
1903	2113
1904	2111
1905	2421
1906	2831
1907	2857
1908	2692
1909	3475
1910	3158
1911	3685
1912	3634
1913	4537
1914	3801
1915	3698
1916	4412
1917	4774
1918	4554
1919	4907
1920	4162
1921	3564
1922	4523
1923	2800
1924	2865
1925	2902
1926	2830
1927	3086
1928	3091
1929	5495
1930	3447
1931	3755
1932	3514
1933	3895
1934	4241
1935	4898
1936	3828
1937	4701
1938	5049
1939	5316
1940	5837
1941	6622
1942	5603
1943	4735
1944	4856
1945	5314
1946	6023
1947	7441
1948	6679
1949	9213
1950	7700
1951	7505
1952	8769
1953	8000
1954	8422
1955	8708
1956	8848
1957	9258
1958	9958
1959	11196
1960	12458
1961	12894
1962	13245
1963	14190
1964	15494
1965	15208
1966	15254
1967	14978
1968	16140
1969	16343
1970	16727
1971	17975
1972	19970
1973	19940
1974	20825
1975	23815
1976	29008
1977	29380
1978	29086
1979	29299
1980	29928
1981	27697
1982	22225
1983	22987
1984	24127
1985	22189
1986	22041
1987	21259
1988	21187
1989	22193
1990	22437
1991	20177
1992	20668
1993	19320
1994	17879
1995	19288
1996	17495
1997	17020
1998	16567
1999	27355
2000	14280
2001	10807
2002	10780
2003	10571
2004	9729
2005	7437
2006	6878
2007	6980
2008	5526
2009	6376
2010	4426
2011	2742
2012	2036
2013	1523
2014	879
2015	318
2016	222
