Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	FEM	AE	SI	LC	T	GS	PR	ITC	TC	SBA	VA	CR	PM	JU	W	NS	ER	NF	CS	FT	P	FR	FW	GP	PE	IC	AA	SSA	HS	FE	N	MS	SE	PRVP	CC	CSA	LR	NMB	FP	AC	NCU	IA	CAB	M	FCA	NA	RR	FAA	NC	FHL	MC	FMC	MN	LGA	H	ID	NHA	CZ	FL	FA	DC	FO	B	OP	CA	Z	PA	SS	X	FCD	FM	SB	AR	ES	U	NASA	ICA	F	DP	CNF	G	GB	II	OTP	RNB	OCM	FF	TL	BA	GE	XX	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	WT	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	FC	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1927	121	173	165	344	16	3	0	16	3	97	0	5	0	2	0	0	2	8	0	2	29	16	51	2	4	0	0	0	0	0	0	11	10	0	0	0	3	0	0	2	0	5	0	135	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1928	249	164	36	274	13	2	0	22	3	106	0	8	0	4	0	0	2	9	0	0	38	16	38	0	4	0	2	0	0	0	0	9	4	0	0	0	2	6	0	4	0	2	0	124	0	0	1	0	2	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1929	137	230	227	377	18	5	0	30	5	86	0	6	0	3	0	0	2	10	0	4	36	12	31	4	0	0	4	0	0	0	0	10	6	0	0	0	4	4	0	4	0	5	0	99	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1930	230	220	269	473	19	8	0	28	2	79	0	7	0	5	0	0	2	19	0	3	52	13	29	3	0	0	0	0	0	0	0	12	7	0	0	0	5	5	0	6	0	3	0	99	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1931	149	198	371	431	18	8	0	43	5	106	0	6	0	12	0	0	2	7	0	6	56	15	28	6	7	0	0	0	0	0	0	15	13	0	0	0	3	6	0	4	0	4	0	93	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1932	206	179	282	332	16	9	0	57	5	93	0	7	0	5	0	0	3	18	0	1	76	11	33	0	1	0	1	0	0	0	0	15	4	0	0	0	1	5	0	5	0	5	0	84	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1933	529	120	1056	264	20	8	0	66	2	71	0	6	0	2	0	0	2	10	0	5	20	13	30	5	0	0	0	0	0	0	0	16	4	0	0	0	1	3	0	5	0	6	0	83	0	0	1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	1227	314	238	140	18	10	0	74	2	58	0	7	0	6	0	0	2	14	0	3	19	15	35	3	0	0	2	0	2	0	0	13	8	0	0	0	2	8	0	5	0	10	0	59	0	0	0	0	4	0	12	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	513	193	238	184	20	10	0	72	2	75	0	5	0	4	0	0	2	9	0	1	13	31	38	0	0	0	0	0	0	0	0	17	7	0	0	0	0	6	0	5	6	3	0	84	0	0	0	0	6	0	1	0	10	0	1	1	5	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	296	287	271	150	19	10	0	81	2	127	0	5	0	8	0	0	6	19	0	16	24	26	49	12	0	0	4	0	0	0	0	16	12	0	0	0	1	10	0	3	6	5	0	64	0	0	0	0	2	0	5	0	8	0	10	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	344	405	264	179	17	19	0	71	4	90	0	6	0	6	0	0	4	33	0	11	20	29	36	10	0	0	9	0	2	0	0	17	6	0	0	0	1	8	1	2	14	5	0	80	0	0	0	0	4	0	4	0	12	0	15	2	4	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	12	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1938	402	476	381	168	21	33	0	90	2	122	0	7	0	19	0	0	5	21	0	15	24	15	39	11	0	0	1	0	0	0	0	18	6	0	0	0	16	10	0	4	9	8	0	83	0	3	1	0	31	0	4	0	11	0	41	2	3	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1939	447	499	361	189	22	24	0	94	4	142	0	6	0	6	1	0	4	32	0	24	31	30	37	18	2	0	12	0	0	0	0	16	11	0	0	0	1	7	1	7	46	11	0	87	0	2	1	0	5	0	9	0	10	0	53	2	8	0	1	0	0	0	4	2	2	0	0	0	1	0	0	0	0	0	0	1	4	0	0	0	0	0	8	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1940	380	495	437	216	22	30	0	65	6	150	0	5	0	9	0	0	5	74	0	27	29	29	24	13	13	0	5	0	0	0	0	17	18	0	0	0	6	5	0	4	72	24	0	92	0	3	0	0	5	0	10	0	8	0	53	2	12	0	1	0	2	4	12	0	4	0	0	1	2	0	0	0	0	0	0	0	3	0	0	0	0	0	12	0	0	5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1941	347	551	375	219	27	25	0	88	5	159	0	7	0	6	0	0	6	86	0	40	32	12	38	20	47	0	27	0	0	0	0	18	15	0	0	0	5	7	0	3	124	7	0	77	0	4	0	0	15	0	17	0	11	0	59	3	2	0	0	0	2	0	10	49	5	0	0	0	2	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	332	419	405	271	21	27	0	66	2	122	0	5	0	10	0	0	6	82	0	40	44	22	52	23	101	0	9	0	0	0	0	20	22	0	0	0	1	6	0	3	26	7	0	57	0	4	0	0	8	0	21	0	2	0	48	2	0	0	1	0	2	1	0	2	2	0	0	2	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	368	247	323	212	35	24	0	73	4	110	0	3	0	5	0	0	3	73	0	59	42	24	57	29	87	0	4	0	0	0	0	30	51	0	0	0	7	8	0	5	9	6	0	34	0	2	1	0	10	0	25	0	6	0	49	4	2	0	1	0	2	0	5	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	463	260	296	110	65	39	0	116	4	106	0	6	0	3	0	0	8	76	0	64	19	17	48	34	29	0	4	0	0	0	0	20	65	0	0	0	6	8	0	1	1	8	0	35	0	11	0	0	15	0	22	0	2	0	28	3	1	0	1	0	2	1	3	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1945	426	252	266	351	71	27	0	137	3	100	0	1	0	6	1	0	6	34	0	74	25	40	24	39	40	0	7	0	0	0	0	37	90	0	0	0	5	6	0	6	3	5	0	40	0	6	0	0	6	0	19	0	9	0	40	14	2	2	1	0	0	2	4	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	661	247	716	269	57	27	0	178	5	139	0	1	0	5	0	0	7	58	0	77	32	48	35	28	47	0	4	0	1	0	0	24	51	0	0	0	11	4	0	1	2	5	0	43	0	5	0	0	8	0	15	0	3	0	35	14	4	0	1	0	3	0	2	0	4	0	0	0	3	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	912	237	807	321	48	26	0	172	3	110	0	10	1	30	0	0	10	35	0	48	30	17	34	27	14	0	8	0	5	0	1	34	39	0	0	0	14	7	0	5	3	12	0	16	0	6	0	0	10	0	11	0	10	0	29	8	5	0	1	0	5	5	4	0	2	0	0	0	1	1	0	0	0	0	4	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	903	246	1943	327	60	30	0	176	4	168	0	2	0	5	0	0	5	26	0	48	32	31	45	28	10	0	6	0	1	0	0	28	15	0	4	0	11	6	0	7	3	4	0	48	0	9	1	0	4	0	8	0	10	0	43	12	7	0	1	0	3	30	4	0	5	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	1490	415	945	548	62	36	0	170	5	163	0	5	5	15	0	0	4	64	1	90	17	24	33	76	22	0	14	0	1	0	1	34	170	0	8	0	17	9	1	6	15	3	0	41	0	4	0	0	96	0	8	0	8	0	49	10	10	0	1	0	3	13	6	1	4	0	0	0	2	0	0	0	0	0	1	0	2	0	1	9	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	1563	326	745	426	83	41	1	122	7	161	0	7	2	12	1	1	2	164	0	37	24	36	33	22	40	0	2	0	1	0	1	32	37	1	11	0	17	4	2	6	0	9	0	49	0	4	0	0	1	0	11	0	8	0	26	6	9	0	1	0	3	12	5	0	3	1	1	0	0	0	0	0	0	0	0	4	2	0	2	14	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
1951	1574	400	481	353	133	27	0	221	6	146	0	3	5	11	0	1	9	67	0	62	24	21	33	47	48	0	0	0	2	0	1	26	43	1	12	0	19	4	0	6	0	3	0	57	0	3	0	0	2	0	7	0	13	0	33	1	8	0	1	0	4	43	7	1	3	0	0	0	0	0	0	0	0	0	0	9	0	0	2	12	0	0	0	0	0	0	2	1	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
1952	1451	331	622	636	94	24	1	200	4	156	0	9	6	12	0	1	9	93	0	49	32	34	26	35	37	0	0	1	1	0	2	32	5	1	8	0	24	6	2	6	0	3	0	33	0	2	1	0	1	0	510	0	12	0	33	2	27	0	1	0	3	4	2	0	5	0	0	0	0	1	0	0	0	0	0	13	0	0	2	11	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1677	394	612	425	151	30	0	119	5	234	0	2	4	11	0	1	11	69	0	128	31	26	47	79	33	1	4	2	1	0	2	29	3	1	8	0	18	4	1	8	0	3	0	44	0	3	0	0	2	0	6	0	18	0	33	2	8	0	1	0	6	4	7	1	5	1	0	0	0	0	0	0	0	0	0	15	1	0	1	12	0	0	0	0	0	0	0	1	3	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1732	330	587	547	144	39	0	181	4	215	2	5	5	17	0	1	11	63	0	49	27	81	37	49	19	1	5	5	0	0	2	28	3	3	8	0	16	6	2	7	0	12	0	35	0	2	0	0	1	0	10	0	22	0	27	1	7	0	1	1	3	3	3	3	2	0	0	1	0	0	0	0	0	0	0	15	0	1	0	10	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1955	1970	403	473	424	190	49	0	183	6	158	0	9	9	13	0	1	17	146	0	43	54	41	30	55	24	2	7	2	0	0	1	24	2	10	10	0	28	7	5	10	1	4	0	60	0	2	0	0	2	0	3	0	16	0	29	1	8	0	1	2	11	6	10	1	6	0	0	1	0	0	0	0	0	0	0	19	0	0	1	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1956	1681	572	747	507	192	46	0	112	6	204	0	10	2	14	1	1	10	51	0	49	46	45	39	41	18	2	7	3	0	0	1	29	3	9	14	0	25	5	2	6	0	6	0	34	0	7	1	0	1	0	6	0	26	0	12	1	8	2	1	4	4	3	4	3	3	0	0	1	0	1	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1957	1630	475	480	333	183	61	0	191	6	197	0	5	1	11	0	3	15	78	0	38	59	81	42	40	23	2	8	5	0	0	1	31	3	7	14	0	15	7	4	10	0	10	0	62	0	9	0	0	2	0	7	0	16	0	16	1	8	1	1	2	7	2	7	0	5	2	0	0	0	0	0	0	0	0	0	14	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1958	1541	593	439	330	191	45	5	134	5	197	0	15	1	18	0	14	12	88	0	52	38	39	44	59	16	1	4	2	0	0	2	31	3	11	14	0	22	6	3	11	0	6	0	71	0	4	0	0	1	0	4	0	9	0	19	2	9	0	2	1	7	1	3	1	2	1	0	1	1	0	0	0	0	0	0	10	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
