Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	FEM	AE	SI	T	LC	GS	PR	ITC	TC	SBA	VA	CR	PM	JU	W	NS	ER	NF	CS	FT	P	FR	FW	GP	PE	IC	SSA	AA	HS	FE	N	MS	SE	PRVP	CC	LR	CSA	FP	NMB	AC	NCU	IA	CAB	NA	M	FCA	RR	FAA	NC	FHL	MC	FMC	MN	LGA	H	ID	NHA	CZ	FL	FA	FO	B	DC	PA	OP	CA	Z	SS	X	FCD	U	FM	SB	AR	G	ES	NASA	ICA	F	DP	CNF	GB	II	OTP	RNB	OCM	FF	TL	BA	GE	XX	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	WT	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	FC	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1927	122	174	47	346	16	3	0	17	3	65	0	5	0	2	0	0	3	9	0	2	29	58	16	2	6	0	0	0	0	0	0	11	10	0	0	0	3	0	0	2	0	5	0	135	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1928	252	161	40	277	13	2	0	22	3	86	0	8	0	4	0	0	3	10	0	0	38	40	16	0	5	0	2	0	0	0	0	9	5	0	0	0	2	6	0	4	0	2	0	124	0	0	1	0	3	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1929	139	234	103	379	18	5	0	32	5	86	0	6	0	3	0	0	3	10	0	5	36	34	13	5	0	0	3	0	0	0	0	10	6	0	0	0	4	4	0	4	0	5	0	99	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1930	236	218	142	476	19	8	0	29	2	80	0	7	0	5	0	0	3	19	0	4	54	30	13	4	0	0	0	0	0	0	0	12	8	0	0	0	5	5	0	6	0	3	0	99	0	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1931	150	209	118	433	18	8	0	44	5	107	0	6	0	12	0	0	3	7	0	7	56	29	15	7	8	0	0	0	0	0	0	15	15	0	0	0	3	6	0	4	0	4	0	93	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1932	208	191	137	336	16	9	0	59	5	93	0	7	0	5	0	0	4	19	0	1	76	34	11	0	2	0	1	0	0	0	0	15	4	0	0	0	1	5	0	5	0	5	0	84	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1933	533	133	985	267	20	8	0	67	2	72	0	6	0	2	0	0	3	10	0	8	20	37	13	8	0	0	0	0	0	0	0	16	5	0	0	0	1	3	0	5	0	6	0	83	0	0	1	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	1232	223	152	146	18	10	0	75	2	58	0	7	0	6	0	0	3	14	0	3	19	50	15	3	0	0	2	0	2	0	0	13	9	0	0	0	2	8	0	5	0	10	0	59	0	0	0	0	5	0	12	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	522	211	176	189	20	10	0	72	2	60	0	5	0	4	0	0	3	9	0	1	13	40	31	0	0	0	0	0	0	0	0	17	8	0	0	0	0	6	0	5	6	4	0	84	0	0	0	0	7	0	1	0	10	1	0	5	1	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	300	309	189	152	20	10	0	81	2	97	0	5	0	9	0	0	6	20	0	16	24	52	27	12	0	0	4	0	0	0	0	16	13	0	0	0	1	10	0	3	6	5	0	69	0	0	0	0	2	0	5	0	8	10	0	1	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	344	463	179	182	17	19	0	72	4	63	0	6	0	6	0	0	4	34	0	11	20	38	31	10	0	0	10	0	2	0	0	17	6	0	0	0	2	8	1	2	14	5	0	92	0	0	0	0	4	0	4	0	12	15	0	4	2	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	12	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1938	417	541	236	171	21	33	0	90	2	87	0	7	0	20	0	0	5	22	0	15	24	45	16	11	0	0	1	0	0	0	0	18	8	0	0	0	16	10	0	4	9	8	0	95	3	0	1	0	38	0	4	0	12	41	0	3	2	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1939	451	546	223	192	22	28	0	84	4	109	0	6	0	7	1	0	5	33	0	24	31	53	31	18	2	0	13	0	0	0	0	16	11	0	0	0	1	7	1	8	44	11	0	91	3	0	1	0	6	0	9	0	10	53	0	8	2	0	1	0	0	2	0	4	2	0	0	0	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	8	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1940	384	531	254	219	22	34	0	65	6	115	0	5	0	10	0	0	6	76	0	27	29	39	29	13	13	0	6	0	0	0	0	17	19	0	0	0	6	5	0	4	76	31	0	92	3	0	0	0	6	0	10	0	8	53	0	12	2	0	1	0	2	0	4	12	4	0	0	1	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	12	0	5	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1941	350	595	221	225	29	29	0	88	5	129	0	7	0	6	0	0	7	88	0	41	32	50	12	20	49	0	27	0	0	0	0	18	16	0	0	0	5	7	0	3	125	9	0	77	4	0	0	0	16	0	17	0	11	59	0	2	3	0	0	0	2	49	1	10	5	0	0	0	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1942	335	458	224	277	22	31	0	67	2	89	0	5	0	10	0	0	7	83	0	41	44	54	24	23	107	0	10	0	0	0	0	20	24	0	0	0	1	6	0	3	25	8	0	57	4	0	0	0	9	0	22	0	2	48	0	0	2	0	1	0	2	2	2	0	2	0	0	2	3	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1943	373	288	158	217	36	24	0	73	4	67	0	3	0	8	0	0	4	73	0	60	43	59	25	30	90	0	5	0	0	0	0	30	52	0	0	0	7	8	0	5	9	7	0	34	2	0	1	0	12	0	25	0	6	49	0	2	4	0	1	0	2	1	1	5	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1944	469	292	169	113	66	39	0	128	4	72	0	6	0	3	0	0	8	76	0	65	19	50	18	34	30	0	4	0	0	0	0	20	66	0	0	0	6	8	0	1	1	9	0	35	12	0	0	0	16	0	22	0	2	28	0	2	3	0	1	0	2	2	2	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1945	430	269	178	361	72	27	0	138	3	65	0	1	0	6	1	0	7	34	0	76	26	26	40	40	40	0	7	0	0	0	0	39	92	0	0	0	5	6	0	8	3	5	0	40	6	0	0	0	7	0	20	0	9	40	0	2	14	2	1	0	0	0	3	4	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1946	668	277	320	279	58	27	0	186	5	103	0	1	0	5	0	0	7	58	0	78	32	38	48	29	48	0	4	0	1	0	0	24	67	0	0	0	11	4	0	1	4	6	0	43	5	0	0	0	9	0	15	0	3	35	0	4	14	0	1	0	3	0	1	2	4	0	0	0	3	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1947	916	263	363	329	50	26	0	179	3	86	0	10	1	30	0	0	11	38	0	50	34	37	18	29	15	0	8	0	5	0	1	34	41	0	0	0	14	8	0	8	4	12	0	16	6	0	0	0	11	0	11	0	10	29	0	5	8	0	1	0	5	0	6	4	2	0	0	0	1	1	0	0	0	0	4	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1948	909	266	1387	333	63	30	0	180	4	149	0	2	0	5	0	0	6	28	0	49	32	46	31	29	12	0	6	0	1	0	0	28	16	0	4	0	11	6	0	7	3	5	0	48	10	0	1	0	5	0	8	0	10	43	0	7	12	0	1	0	3	0	31	4	5	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1949	1497	394	451	555	69	36	0	173	5	144	0	5	5	15	0	0	5	67	1	91	17	35	24	81	24	0	14	0	1	0	1	34	171	0	8	0	18	9	1	6	16	4	0	41	4	0	0	0	97	0	8	0	8	49	0	10	10	0	1	0	3	1	14	6	4	0	0	0	3	0	0	0	0	0	1	0	2	0	9	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1950	1570	350	403	434	91	41	1	126	7	136	0	9	2	12	1	1	3	225	0	38	24	36	36	23	42	0	2	0	1	0	1	32	37	1	11	0	17	5	2	6	0	11	0	49	4	0	0	0	2	0	11	0	8	26	0	10	6	0	1	0	3	0	12	5	3	1	1	0	0	0	0	0	0	0	0	4	3	0	14	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
