Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	T	LC	AE	SI	FEM	PR	GS	ITC	TC	SBA	VA	PM	CR	JU	NS	W	ER	NF	CS	P	FT	FR	FW	PE	GP	IC	AA	SSA	HS	FE	N	MS	PRVP	SE	CC	CSA	NMB	LR	AC	NCU	FP	IA	CAB	FCA	RR	NA	M	NC	FAA	FHL	MC	FMC	MN	LGA	FL	FA	H	ID	CZ	DC	B	FO	NHA	SS	OP	PA	FCD	FM	CA	X	AR	ES	U	NASA	F	DP	CNF	Z	SB	G	GB	ICA	RNB	FF	II	UNI	AG	OAR	OUC	MB	CO	OAG	WT	WHO	PCO	OCM	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	FC	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1933	528	115	1051	252	19	8	0	62	2	69	0	6	0	2	0	0	2	8	28	13	4	20	0	0	4	0	0	0	0	0	0	14	0	4	0	0	1	0	2	5	0	0	6	83	0	0	1	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	1227	201	224	134	17	10	0	67	2	55	0	7	0	5	0	0	2	13	33	14	3	18	0	0	3	0	1	0	2	0	0	11	0	6	0	0	1	0	6	4	0	0	10	59	0	0	0	0	4	0	0	12	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	512	181	231	175	19	10	0	65	2	72	0	5	0	4	0	0	2	8	36	27	1	13	0	0	0	0	0	0	0	0	0	16	0	6	0	0	0	0	5	2	6	0	3	83	0	0	0	0	6	0	0	1	10	0	1	1	0	0	5	0	0	4	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	285	273	254	144	18	10	0	74	2	124	0	5	0	8	0	0	5	16	47	23	16	16	0	0	12	0	4	0	0	0	0	15	0	10	0	0	1	0	7	2	6	0	5	64	0	0	0	0	2	0	0	5	8	0	2	9	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	327	394	258	169	17	17	0	67	4	87	0	6	0	6	0	0	4	32	34	28	8	18	0	0	7	0	9	0	2	0	0	15	0	5	0	0	1	1	6	1	9	0	5	79	0	0	0	0	2	0	0	4	12	0	2	15	0	0	4	0	0	7	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1938	383	451	365	160	19	29	0	74	2	118	0	7	0	19	0	0	4	19	37	12	12	24	0	0	9	0	1	0	0	0	0	15	0	5	0	0	16	0	8	3	3	0	8	83	0	3	1	0	31	0	0	11	11	0	2	39	0	0	2	0	0	6	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1939	425	449	339	180	23	23	0	88	4	140	0	6	0	6	1	0	4	30	35	24	21	30	0	1	15	0	10	0	0	0	0	14	0	11	0	0	1	1	5	7	37	0	11	87	0	2	1	0	5	0	0	9	10	0	2	51	0	1	6	0	0	4	2	2	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1940	367	464	422	202	22	28	0	58	6	148	0	5	0	9	0	0	5	67	23	28	25	25	0	12	12	0	5	0	0	0	0	15	0	12	0	0	6	0	3	2	65	0	16	92	0	3	0	0	5	0	0	29	8	0	2	52	0	1	10	0	2	10	4	0	4	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1941	341	517	372	198	29	25	0	78	5	154	0	7	0	6	0	0	6	71	37	10	38	28	0	46	18	0	27	0	0	0	0	17	0	14	0	0	3	0	5	2	50	0	7	76	0	4	0	0	15	0	0	307	11	0	3	59	0	0	2	0	2	10	5	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	331	384	398	254	25	26	0	62	2	117	0	5	0	10	0	0	6	80	51	22	34	43	0	91	18	0	8	0	0	0	0	18	0	19	0	0	1	0	4	2	25	0	7	57	0	4	0	0	5	0	0	19	2	0	2	47	0	1	0	0	2	0	2	2	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	365	228	311	207	32	24	0	68	4	108	0	3	0	5	0	0	3	68	56	21	55	38	0	84	26	0	4	0	0	0	0	30	0	53	0	0	7	0	6	4	9	0	6	34	0	2	1	0	10	0	0	24	6	0	4	49	0	1	1	0	2	5	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	453	249	288	100	68	39	0	90	4	102	0	6	0	3	0	0	7	74	48	14	62	17	0	28	30	0	4	0	0	0	0	20	0	62	0	0	6	0	6	1	1	0	8	35	0	11	0	0	14	0	0	21	2	0	3	28	0	1	1	0	2	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1945	417	242	254	335	63	27	0	105	3	97	0	1	0	5	1	0	6	28	24	39	68	21	0	39	34	0	7	0	0	0	0	35	0	83	0	0	4	0	5	6	3	0	5	40	0	5	0	0	6	0	0	18	9	0	14	40	2	1	2	0	0	4	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	646	231	712	252	60	27	0	155	5	147	0	1	0	4	0	0	6	67	36	43	50	35	0	58	24	0	4	0	1	0	0	24	0	51	0	0	11	0	3	1	2	0	5	42	0	5	0	0	8	0	0	15	3	0	14	35	0	1	3	0	3	2	4	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	911	217	800	308	48	26	0	161	3	104	0	10	1	29	0	0	9	29	35	13	40	32	0	12	19	0	7	0	5	1	0	32	0	39	0	0	14	0	6	4	3	0	12	16	0	6	0	0	7	0	0	10	10	0	8	29	0	1	5	0	5	4	2	0	2	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	885	230	1864	312	62	28	0	171	4	164	0	2	0	4	0	0	5	23	47	25	42	30	0	10	22	0	4	0	1	0	0	27	0	14	4	0	11	0	5	6	3	0	4	48	0	9	1	0	4	0	0	8	10	0	12	42	0	1	5	0	3	4	5	0	22	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	1437	346	941	522	59	36	0	167	5	158	0	3	4	13	0	0	4	59	34	18	85	16	1	21	70	0	17	0	1	1	0	33	0	169	8	0	17	1	8	4	5	0	3	41	0	4	0	0	95	0	0	6	8	0	10	49	0	1	8	0	3	6	4	1	10	0	0	0	2	0	0	0	2	0	0	0	0	1	0	9	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	1527	289	697	405	92	39	1	117	7	157	0	7	1	10	1	1	2	158	31	31	35	22	0	41	20	0	2	0	1	1	0	31	1	36	11	0	17	1	3	5	0	0	9	48	0	4	0	0	1	0	0	11	8	0	6	25	0	1	7	0	3	5	2	0	11	1	1	0	0	0	0	0	2	0	0	0	4	2	0	14	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
1951	1498	308	448	328	133	27	0	202	6	142	0	1	4	11	0	0	8	68	30	19	56	24	0	45	41	0	0	0	2	1	0	26	1	40	10	0	19	0	3	5	0	0	3	57	0	3	0	0	2	0	0	6	13	0	1	33	0	1	5	0	4	7	3	1	43	0	0	0	0	0	0	0	0	0	0	0	8	2	0	12	0	0	0	0	1	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
