Google	1300660
Internet Archive	25255
Texas A&M University	4300
University of Michigan	3893
University of California, Berkeley	3324
Cornell University	2344
Northwestern University	559
State University System of Florida	520
	348
University of Missouri, Columbia	342
University of Illinois at Urbana-Champaign	228
Yale University	186
Columbia University	101
University of Washington	55
Emory University	38
Boston College	19
The Getty Research Institute	16
University of Delaware	2
University of Maryland	1
McGill University	1
