1	774851
2	61728
3	18778
4	12937
5	8037
6	6662
7	4652
8	3891
9	3470
10	2544
11	2444
12	1980
13	1342
14	1563
15	935
16	1035
17	948
18	816
19	692
20	1112
21	818
22	762
23	412
24	659
25	426
26	257
27	543
28	433
29	320
30	277
31	325
32	339
33	368
34	411
35	73
36	297
37	116
38	262
39	120
40	188
41	298
42	203
43	132
44	225
45	340
46	349
47	168
48	304
49	51
50	282
51	753
52	411
53	54
54	165
55	180
56	171
57	175
58	204
59	182
60	134
61	163
63	129
64	65
65	135
69	70
73	223
74	75
79	94
81	82
82	184
84	85
86	87
87	180
89	215
90	92
92	188
93	188
97	120
102	103
104	107
107	108
109	110
111	224
118	119
119	122
127	256
131	134
135	136
143	148
146	200
159	162
161	162
163	164
165	166
178	189
195	196
205	210
209	213
213	214
227	347
231	233
244	245
257	639
270	271
292	293
344	345
348	349
356	358
373	375
394	395
408	409
411	413
431	433
438	439
997	1005
