Public Domain	1010693
In Copyright	139930
Undetermined	16032
Public Domain only when viewed in US	14544
Public Domain but access limited due to privacy concerns	798
In copyright and permitted as world viewable by the copyright holder	663
Creative Commons Attribution 4.0 International license	339
Creative Commons Zero license (implies pd)	154
Creative Commons Attribution-NonCommercial-ShareAlike license, 3.0 Unported	123
available to nobody; blocked for all users	82
In copyright in the US	38
Creative Commons Attribution-NonCommercial-NoDerivatives license, 3.0 Unported	33
out-of-print (implies in-copyright)	25
Creative Commons Attribution-ShareAlike 4.0 International license	5
Creative Commons Attribution-NonCommercial 4.0 International license	5
Creative Commons Attribution-NonCommercial license, 3.0 Unported	4
Creative Commons Attribution-NoDerivatives license, 3.0 Unported	1
Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International license	1
