1789	10
1790	13
1791	15
1792	9
1793	17
1794	8
1795	8
1796	20
1797	14
1798	15
1799	22
1800	15
1801	15
1802	19
1803	22
1804	21
1805	20
1806	28
1807	30
1808	38
1809	25
1810	28
1811	23
1812	53
1813	39
1814	46
1815	54
1816	32
1817	45
1818	28
1819	90
1820	35
1821	34
1822	39
1823	46
1824	80
1825	65
1826	54
1827	49
1828	75
1829	51
1830	117
1831	65
1832	163
1833	69
1834	251
1835	77
1836	110
1837	310
1838	108
1839	68
1840	94
1841	124
1842	84
1843	62
1844	96
1845	151
1846	117
1847	109
1848	192
1849	107
1850	253
1851	179
1852	251
1853	250
1854	339
1855	200
1856	522
1857	276
1858	296
1859	264
1860	313
1861	473
1862	407
1863	380
1864	403
1865	359
1866	428
1867	387
1868	467
1869	456
1870	478
1871	540
1872	725
1873	626
1874	641
1875	446
1876	543
1877	595
1878	505
1879	632
1880	638
1881	599
1882	741
1883	806
1884	810
1885	931
1886	1127
1887	826
1888	902
1889	990
1890	890
1891	1071
1892	1452
1893	1636
1894	1931
1895	1592
1896	1474
1897	1278
1898	1553
1899	1737
1900	2068
1901	2521
1902	2057
1903	1863
1904	1868
1905	2205
1906	2606
1907	2558
1908	2447
1909	3167
1910	2783
1911	3373
1912	3288
1913	4027
1914	3391
1915	3304
1916	4051
1917	4373
1918	4193
1919	4535
1920	3842
1921	3276
1922	4117
1923	2682
1924	2585
1925	2709
1926	2609
1927	2893
1928	2713
1929	5192
1930	3145
1931	3578
1932	3190
1933	3566
1934	3971
1935	4186
1936	3329
1937	4111
1938	4571
1939	4814
1940	5212
1941	6165
1942	5097
1943	4299
1944	4300
1945	4563
1946	5728
1947	6641
1948	6856
1949	8155
1950	6921
1951	6578
1952	7141
1953	7032
1954	7400
1955	7577
1956	7856
1957	7972
1958	8555
1959	9736
1960	10799
1961	11389
1962	11703
1963	12685
1964	13885
1965	13371
1966	13512
1967	13424
1968	14414
1969	14344
1970	14717
1971	15647
1972	17359
1973	17551
1974	18841
1975	21377
1976	25725
1977	26110
1978	25799
1979	26283
1980	27160
1981	24621
1982	20593
1983	21130
1984	22355
1985	20521
1986	20459
1987	19908
1988	19793
1989	20529
1990	20502
1991	18450
1992	19159
1993	18014
1994	16625
1995	17931
1996	16078
1997	15675
1998	15469
1999	36325
2000	13568
2001	10399
2002	10267
2003	10129
2004	9162
2005	7184
2006	6678
2007	7490
2008	5180
2009	5997
2010	4048
2011	2288
2012	1753
2013	1015
2014	251
2015	75
2016	18
