University of Michigan	266719
University of Minnesota	139119
University of Illinois at Urbana–Champaign	132524
University of California, Northern Regional Library Facility	79946
The Ohio State University	71041
Pennsylvania State University	68718
University of California, Riverside	64172
Northwestern University	58207
Technical Report Archive & Image Library	53098
Purdue University	44932
Cornell University	38142
University of California, San Diego	36912
University of Virginia	33825
University of California, Southern Regional Library Facility	28105
Harvard University	23439
University of California, Berkeley	20592
Michigan State University	13855
New York Public Library	13439
Columbia University	12957
University of California, Santa Cruz	10819
University of California, Los Angeles	9616
Indiana University	9378
State University System of Florida	9252
University of Wisconsin, Madison	7886
University of Texas at Austin	5702
Princeton University	4619
University of Chicago	4029
University of Illinois at Urbana-Champaign	3372
Texas A&M University	3037
Library of Congress	2782
University of California, Davis	2755
University of Iowa	1547
University of Massachusetts Amherst	736
University of California, Irvine	328
University of Alberta	292
University of Missouri, Columbia	280
University of North Carolina at Chapel Hill	210
The Getty Research Institute	157
Yale University	120
University of Connecticut	61
Duke University	60
Boston College	43
North Carolina State University	37
University of Washington	35
Tufts University	21
Emory University	16
University of California, San Francisco	6
	2
University of Maryland, College Park	1
Universidad Complutense de Madrid	1
University of Delaware	1
McGill University	1
