University of Michigan	247922
University of Minnesota	133938
University of Illinois at Urbana–Champaign	108178
University of California, Northern Regional Library Facility	71726
Northwestern University	50122
The Ohio State University	49181
Pennsylvania State University	48924
Purdue University	44879
Technical Report Archive & Image Library	44682
University of California, Riverside	39557
Cornell University	29087
University of Virginia	27833
University of California, San Diego	23824
Harvard University	21295
University of California, Southern Regional Library Facility	20239
Michigan State University	13700
New York Public Library	10449
University of California, Santa Cruz	9919
Indiana University	7742
State University System of Florida	7486
University of California, Berkeley	7419
University of California, Los Angeles	6896
University of Wisconsin, Madison	6413
University of Texas at Austin	5018
Princeton University	4121
University of Chicago	2872
University of California, Davis	2577
University of Illinois at Urbana-Champaign	2432
Library of Congress	1714
University of Iowa	1187
Texas A&M University	907
Columbia University	849
Duke University	537
University of Massachusetts Amherst	506
University of North Carolina at Chapel Hill	141
The Getty Research Institute	124
Yale University	102
University of California, Irvine	69
University of Alberta	58
University of Connecticut	56
University of Missouri, Columbia	46
Boston College	43
North Carolina State University	35
Tufts University	20
Emory University	8
University of California, San Francisco	5
University of Washington	4
University of Delaware	1
McGill University	1
	1
