I 16	I	116
I 69	I	48
I 35	I	9
I 63	I	4
I 33	I	66
I 68	I	1
I 13	I	1
I 21	I	7
I 11	I	1
I 1198	I	1
I 72	I	117
I 23	I	5
I 52	I	1
I 42	I	1
I 71	I	18
I 48	I	3
I 73	I	2
I 2823	I	1
I 67	I	23
I 24	I	13
I 22	I	4
I 74	I	1
I 12	I	3
I 25	I	1
I 92	I	1
I 7	I	3
I 17	I	1
I 10	I	2
I 5	I	1
I 64	I	4
I 44	I	3
I 43	I	1
I 219	I	1
I 191	I	1
I 9	I	1
EP	SuDocs	0
EP 4	EP	64
EP 1	EP	3236
EP 2	EP	180
EP 7	EP	75
EP 6	EP	109
EP 5	EP	177
EP 116	EP	1
EP 8	EP	10
EP 11	EP	10
EP 3	EP	21
EP 10	EP	4
L	SuDocs	0
L 2	L	2500
L 1	L	733
L 36	L	266
L 37	L	387
L 35	L	335
L 38	L	293
L 29	L	185
L 7	L	52
L 28	L	3
L 22	L	16
L 5	L	54
L 13	L	388
L 8	L	1
L 26	L	1
L 16	L	169
L 20	L	14
L 31	L	1
L 15	L	2
L 23	L	11
L 33	L	2
L 39	L	9
L 40	L	28
L 34	L	4
L 6	L	1
L 3	L	3
L 27	L	1
L 25	L	3
L 14	L	1
L 47	L	1
NS	SuDocs	0
NS 1	NS	321
NS 2	NS	3
D	SuDocs	0
D 101	D	6741
D 5	D	551
D 114	D	391
D 214	D	302
D 207	D	405
D 103	D	1841
D 104	D	65
D 14	D	52
D 7	D	120
D 210	D	88
D 1	D	599
D 201	D	247
D 301	D	896
D 108	D	7
D 209	D	92
D 213	D	28
D 12	D	63
D 202	D	23
D 102	D	31
D 208	D	131
D 2	D	98
D 119	D	19
D 304	D	13
D 206	D	75
D 110	D	51
D 212	D	6
D 305	D	104
D 211	D	52
D 215	D	3
D 218	D	5
D 11	D	1
D 3	D	8
D 105	D	69
D 106	D	19
D 10	D	14
D 109	D	13
D 302	D	11
D 216	D	8
D 221	D	30
D 118	D	2
D 117	D	1
D 13	D	1
D 15	D	35
D 303	D	1
D 112	D	1
D 203	D	22
D 219	D	3
D 113	D	1
D 111	D	3
D 205	D	8
D 116	D	2
D 220	D	1
D 4	D	3
A	SuDocs	0
A 67	A	147
A 13	A	12672
A 1	A	6374
A 109	A	27
A 105	A	180
A 89	A	20
A 93	A	577
A 72	A	7
A 84	A	21
A 95	A	1
A 57	A	1137
A 98	A	167
A 77	A	258
A 102	A	2
A 82	A	85
A 92	A	184
A 101	A	136
A 88	A	206
A 106	A	69
A 36	A	38
A 43	A	36
A 17	A	1199
A 22	A	9
A 10	A	24
A 5	A	35
A 68	A	39
A 4	A	7
A 6	A	14
A 107	A	28
A 21	A	37
A 110	A	68
A 19	A	13
A 103	A	25
A 108	A	9
A 111	A	19
A 47	A	20
A 114	A	3
A 113	A	5
A 94	A	24
A 53	A	1
A 56	A	3
A 80	A	7
A 32	A	1
A 7	A	37
A 26	A	10
A 62	A	57
A 104	A	23
A 99	A	1
A 112	A	26
A 49	A	1
A 96	A	2
A 18	A	1
A 100	A	3
A 9	A	10
A 27	A	6
A 29	A	5
A 3	A	14
A 2	A	2
A 38	A	1
A 90	A	1
A 39	A	1
A 55	A	6
A 76	A	1
A 11	A	3
A 28	A	1
A 85	A	7
A 87	A	1
A 48	A	2
A 12	A	1
A 35	A	1
A 1388	A	1
A 75	A	1
A 66	A	1
A 59	A	2
A 33	A	1
A 1620	A	1
A 46	A	1
HH	SuDocs	0
HH 1	HH	1205
HH 7	HH	7
HH 10	HH	927
HH 13	HH	15
HH 14	HH	6
HH 2	HH	9
HH 3	HH	1
HH 12	HH	1
HH 6	HH	1
GA	SuDocs	0
GA 1	GA	6033
GA 113	GA	1
TD	SuDocs	0
TD 3	TD	136
TD 1	TD	554
TD 2	TD	1037
TD 7	TD	492
TD 9	TD	11
TD 5	TD	424
TD 8	TD	458
TD 4	TD	613
TD 6	TD	1
TD 10	TD	41
TD 12	TD	12
TD 11	TD	41
TD 48	TD	1
TD 13	TD	1
TD 398	TD	1
GS	SuDocs	0
GS 4	GS	415
GS 2	GS	51
GS 1	GS	125
GS 13	GS	2
GS 215	GS	1
GS 6	GS	26
GS 12	GS	32
GS 11	GS	9
GS 8	GS	2
GS 14	GS	2
SI	SuDocs	0
SI 1	SI	670
SI 11	SI	22
SI 6	SI	55
SI 13	SI	20
SI 2	SI	43
SI 3	SI	301
SI 62	SI	1
SI 7	SI	4
SI 4	SI	5
SI 9	SI	12
SI 8	SI	76
SI 14	SI	5
SI 18	SI	2
SI 12	SI	1
J	SuDocs	0
J 1	J	975
J 26	J	464
J 28	J	920
J 16	J	54
J 21	J	83
J 23	J	17
J 29	J	402
J 24	J	112
J 32	J	299
J 31	J	14
J 25	J	27
J 27	J	4
J 34	J	24
J 36	J	16
J 10	J	1
J 35	J	2
J 38	J	4
J 37	J	1
TC	SuDocs	0
TC 1	TC	618
CS	SuDocs	0
CS 1	CS	244
NAS	SuDocs	0
NAS 1	NAS	9962
NAS 11	NAS	1
CR	SuDocs	0
CR 1	CR	426
PREX	SuDocs	0
PREX 20	PREX	9
PREX 3	PREX	1209
PREX 14	PREX	76
PREX 2	PREX	203
PREX 1	PREX	277
PREX 15	PREX	14
PREX 22	PREX	28
PREX 17	PREX	12
PREX 10	PREX	40
PREX 18	PREX	5
PREX 7	PREX	24
PREX 8	PREX	34
PREX 4	PREX	12
PREX 9	PREX	30
PREX 6	PREX	4
PREX 12	PREX	11
PREX 26	PREX	75
PREX 16	PREX	2
PREX 24	PREX	2
PREX 23	PREX	42
PREX 43	PREX	1
PREX 28	PREX	3
PREX 13	PREX	3
PREX 5	PREX	1
PREX 25	PREX	1
NA	SuDocs	0
NA 1	NA	15
NA 2	NA	6
IC	SuDocs	0
IC 1	IC	145
FT	SuDocs	0
FT 1	FT	226
DC	SuDocs	0
DC 9	DC	1
DC 17	DC	1
DC 1	DC	2
DC 21	DC	1
DC 55	DC	1
DC 18	DC	2
W	SuDocs	0
W 110	W	2
W 2	W	14
W 10	W	4
W 1	W	91
W 3	W	19
W 70	W	3
W 7	W	26
W 79	W	9
W 39	W	2
W 11	W	5
W 44	W	5
W 109	W	21
W 34	W	5
W 42	W	5
W 100	W	2
W 97	W	1
W 49	W	23
W 77	W	14
W 12	W	1
W 4	W	1
W 73	W	7
W 108	W	3
W 43	W	1
W 107	W	1
W 105	W	1
W 75	W	2
W 54	W	1
W 26	W	1
W 29	W	1
W 30	W	1
W 5	W	2
W 87	W	1
W 46	W	1
W 600	W	1
W 13	W	1
LR	SuDocs	0
LR 1	LR	57
RR	SuDocs	0
RR 1	RR	27
TF	SuDocs	0
TF 2	TF	1
VA	SuDocs	0
VA 1	VA	550
FHL	SuDocs	0
FHL 1	FHL	18
FCA	SuDocs	0
FCA 1	FCA	24
ED	SuDocs	0
ED 1	ED	2932
ED 12	ED	1
T	SuDocs	0
T 17	T	206
T 22	T	557
T 1	T	176
T 70	T	101
T 28	T	26
T 34	T	11
T 63	T	76
T 12	T	40
T 15	T	2
T 56	T	3
T 67	T	1
T 47	T	16
T 51	T	2
T 32	T	2
T 5	T	3
T 3	T	1
T 27	T	31
T 71	T	7
T 66	T	33
T 25	T	2
T 11	T	3
T 21	T	2
T 33	T	5
T 41	T	1
T 26	T	1
T 9	T	1
T 62	T	2
T 68	T	1
T 24	T	1
T 37	T	2
T 64	T	1
T 4	T	1
T 35	T	1
T 30	T	1
T 8	T	1
T 19	T	2
T 49	T	1
P	SuDocs	0
P 1	P	228
P 4	P	3
P 19	P	1
P 7	P	1
E	SuDocs	0
E 1	E	1205
E 3	E	193
E 5	E	19
E 2	E	87
E 19	E	1
E 6	E	35
E 4	E	29
F	SuDocs	0
F 2	F	2
F 55	F	1
F 13	F	1
FP	SuDocs	0
FP 1	FP	43
S	SuDocs	0
S 1	S	4641
S 18	S	173
S 5	S	39
S 9	S	1719
S 6	S	3
S 3	S	8
S 22	S	2
S 17	S	6
S 7	S	8
S 20	S	1
S 19	S	21
S 16	S	1
S 21	S	1
S 4	S	1
GP	SuDocs	0
GP 1	GP	52
GP 3	GP	102
JU	SuDocs	0
JU 6	JU	11
JU 10	JU	95
JU 13	JU	204
JU 2	JU	8
JU 9	JU	2
JU 7	JU	16
JU 3	JU	6
JU 11	JU	7
JU 14	JU	1
JU 4	JU	1
PM	SuDocs	0
PM 1	PM	391
NMC	SuDocs	0
NMC 1	NMC	1
FS	SuDocs	0
FS 5	FS	960
FS 14	FS	152
FS 13	FS	119
FS 2	FS	309
FS 3	FS	145
FS 10	FS	5
FS 9	FS	17
FS 17	FS	86
FS 1	FS	16
FS 6	FS	7
FS 15	FS	4
FS 7	FS	2
FS 4	FS	13
FS 22	FS	1
FS 16	FS	3
FS 11	FS	2
FS 8	FS	1
FS 12	FS	1
AE	SuDocs	0
AE 2	AE	1374
AE 1	AE	267
VB	SuDocs	0
VB 1	VB	1
IA	SuDocs	0
IA 1	IA	41
FE	SuDocs	0
FE 1	FE	67
NCU	SuDocs	0
NCU 1	NCU	41
SBA	SuDocs	0
SBA 1	SBA	579
ER	SuDocs	0
ER 1	ER	264
JUL	SuDocs	0
JUL 3	JUL	1
CSA	SuDocs	0
CSA 1	CSA	68
AA	SuDocs	0
AA 3	AA	7
AA 1	AA	118
AA 4	AA	17
AA 9	AA	1
AA 2	AA	2
FA	SuDocs	0
FA 1	FA	9
FMC	SuDocs	0
FMC 1	FMC	10
FEM	SuDocs	0
FEM 1	FEM	1004
FEM 2	FEM	1
FL	SuDocs	0
FL 2	FL	3
FL 5	FL	3
FL 3	FL	1
NC	SuDocs	0
NC 2	NC	17
NC 3	NC	3
NC 1	NC	1
M	SuDocs	0
M 216	M	3
M 103	M	1
M 401	M	1
M 110	M	2
M 115	M	1
M 301	M	2
M 209	M	1
M 113	M	1
M 112	M	1
M 210	M	1
M 501	M	2
M 105	M	3
M 101	M	1
N	SuDocs	0
N 16	N	2
N 27	N	2
N 24	N	1
N 1	N	13
N 11	N	6
N 7	N	1
N 10	N	4
N 17	N	4
N 28	N	4
N 2	N	1
N 13	N	3
N 6	N	28
N 14	N	1
N 18	N	1
N 29	N	2
N 15	N	1
N 12	N	1
N 20	N	2
N 21	N	1
N 9	N	1
NF	SuDocs	0
NF 2	NF	126
NF 3	NF	144
NF 4	NF	18
CC	SuDocs	0
CC 1	CC	68
FR	SuDocs	0
FR 1	FR	211
FR 4	FR	1
ICA	SuDocs	0
ICA 1	ICA	3
SSA	SuDocs	0
SSA 1	SSA	143
SE	SuDocs	0
SE 1	SE	67
SE 20	SE	1
NMB	SuDocs	0
NMB 1	NMB	65
OP	SuDocs	0
OP 1	OP	6
NASA	SuDocs	0
NASA 1	NASA	4
HS	SuDocs	0
HS 7	HS	9
HS 4	HS	10
HS 1	HS	21
HS 5	HS	31
HS 8	HS	9
ITC	SuDocs	0
ITC 1	ITC	750
ITC 2	ITC	1
FM	SuDocs	0
FM 1	FM	4
U	SuDocs	0
U 3	U	1
U 28	U	1
CAB	SuDocs	0
CAB 1	CAB	30
CZ	SuDocs	0
CZ 1	CZ	7
II	SuDocs	0
II 1	II	2
AC	SuDocs	0
AC 1	AC	53
ES	SuDocs	0
ES 3	ES	4
SS	SuDocs	0
SS 1	SS	6
GB	SuDocs	0
GB 1	GB	3
PRVP	SuDocs	0
PRVP 40	PRVP	1
PRVP 42	PRVP	73
PRVP 44	PRVP	1
PRVP 41	PRVP	1
FAA	SuDocs	0
FAA 8	FAA	1
FAA 7	FAA	1
FAA 5	FAA	2
FAA 1	FAA	12
FAA 4	FAA	2
FW	SuDocs	0
FW 6	FW	1
FW 4	FW	172
FW 2	FW	9
FW 1	FW	9
FW 3	FW	2
FCD	SuDocs	0
FCD 1	FCD	5
DT	SuDocs	0
DT 378	DT	1
MS	SuDocs	0
MS 1	MS	48
MS 2	MS	9
PE	SuDocs	0
PE 1	PE	155
JA	SuDocs	0
JA 1	JA	1
PVRP	SuDocs	0
PVRP 42	PVRP	1
B	SuDocs	0
B 1	B	4
B 211	B	1
B 19	B	1
G	SuDocs	0
G 13	G	1
G 51	G	1
G 70	G	1
EB	SuDocs	0
EB 1	EB	1
NHA	SuDocs	0
NHA 2	NHA	3
NHA 1	NHA	2
NHA 3	NHA	1
ID	SuDocs	0
ID 1	ID	6
EC	SuDocs	0
EC 1	EC	1
H	SuDocs	0
H 4	H	1
H 57	H	1
AR	SuDocs	0
AR 1	AR	5
SB	SuDocs	0
SB 2	SB	1
SB 1	SB	1
SB 11	SB	1
FF	SuDocs	0
FF 1	FF	2
PAC	SuDocs	0
PAC 1	PAC	1
RL	SuDocs	0
RL 1	RL	1
PA	SuDocs	0
PA 1	PA	4
PA 2	PA	1
FO	SuDocs	0
FO 1	FO	2
FC	SuDocs	0
FC 1	FC	1
FTZ	SuDocs	0
FTZ 1	FTZ	1
GAO	SuDocs	0
GAO 1	GAO	1
MC	SuDocs	0
MC 1	MC	14
TS	SuDocs	0
TS 2	TS	1
TA	SuDocs	0
TA 1	TA	1
X	SuDocs	0
X 1	X	3
Z	SuDocs	0
Z 3	Z	1
Z 2	Z	2
WY	SuDocs	0
WY 156	WY	1
RS	SuDocs	0
RS 3	RS	1
CA	SuDocs	0
CA 1	CA	2
WA	SuDocs	0
WA 333	WA	1
SQ	SuDocs	0
SQ 4	SQ	1
RNB	SuDocs	0
RNB 1	RNB	2
AS	SuDocs	0
AS 7	AS	1
LGA	SuDocs	0
LGA 912	LGA	9
RP	SuDocs	0
RP 15	RP	1
CNF	SuDocs	0
CNF 53	CNF	3
PL	SuDocs	0
PL 67	PL	1
OCM	SuDocs	0
OCM 107	OCM	1
PCO	SuDocs	0
PCO 1	PCO	1
WHO	SuDocs	0
WHO 1	WHO	1
WT	SuDocs	0
WT 1	WT	1
OAG	SuDocs	0
OAG 1	OAG	1
CO	SuDocs	0
CO 84	CO	1
MN	SuDocs	0
MN 6330	MN	9
DP	SuDocs	0
DP 1	DP	1
