University of Michigan	253167
University of Minnesota	134782
University of Illinois at Urbana–Champaign	120364
University of California, Northern Regional Library Facility	75398
The Ohio State University	60094
University of California, Riverside	52951
Northwestern University	50914
Pennsylvania State University	50763
Technical Report Archive & Image Library	47213
Purdue University	44922
Cornell University	32417
University of Virginia	30907
University of California, San Diego	25620
University of California, Southern Regional Library Facility	22834
Harvard University	22318
University of California, Berkeley	15520
Michigan State University	13832
New York Public Library	12324
University of California, Santa Cruz	10025
University of California, Los Angeles	8846
State University System of Florida	7803
Indiana University	7628
University of Wisconsin, Madison	6610
University of Texas at Austin	5024
Princeton University	4427
University of Chicago	3758
University of Illinois at Urbana-Champaign	2881
University of California, Davis	2637
Library of Congress	2477
Texas A&M University	1512
University of Iowa	1212
Columbia University	948
University of Massachusetts Amherst	537
The Getty Research Institute	128
University of North Carolina at Chapel Hill	123
Yale University	111
University of Missouri, Columbia	100
University of California, Irvine	72
University of Alberta	70
University of Connecticut	59
Duke University	48
Boston College	41
North Carolina State University	37
Tufts University	20
Emory University	8
University of Washington	7
University of California, San Francisco	5
Universidad Complutense de Madrid	1
University of Delaware	1
McGill University	1
