1789	27
1790	24
1791	27
1792	22
1793	22
1794	12
1795	14
1796	22
1797	22
1798	24
1799	25
1800	20
1801	21
1802	30
1803	39
1804	23
1805	31
1806	33
1807	25
1808	39
1809	36
1810	50
1811	30
1812	41
1813	38
1814	39
1815	63
1816	44
1817	54
1818	35
1819	88
1820	45
1821	52
1822	49
1823	63
1824	75
1825	62
1826	45
1827	60
1828	57
1829	53
1830	121
1831	55
1832	156
1833	59
1834	101
1835	83
1836	104
1837	298
1838	91
1839	76
1840	73
1841	102
1842	86
1843	67
1844	84
1845	138
1846	120
1847	103
1848	182
1849	107
1850	221
1851	173
1852	233
1853	228
1854	312
1855	200
1856	364
1857	235
1858	288
1859	264
1860	337
1861	482
1862	488
1863	464
1864	633
1865	429
1866	417
1867	370
1868	427
1869	433
1870	402
1871	435
1872	651
1873	566
1874	552
1875	452
1876	510
1877	558
1878	474
1879	638
1880	579
1881	577
1882	668
1883	736
1884	724
1885	831
1886	1068
1887	766
1888	792
1889	870
1890	819
1891	938
1892	817
1893	1470
1894	1281
1895	1094
1896	1377
1897	1145
1898	1287
1899	1380
1900	1834
1901	1986
1902	1829
1903	1643
1904	1670
1905	1961
1906	2357
1907	2098
1908	2093
1909	2729
1910	2394
1911	2963
1912	2773
1913	3270
1914	2754
1915	2703
1916	3201
1917	3486
1918	3196
1919	3660
1920	2993
1921	2671
1922	3419
1923	1947
1924	1956
1925	1834
1926	1930
1927	2155
1928	2035
1929	4495
1930	2269
1931	2577
1932	2318
1933	2723
1934	2824
1935	2893
1936	2347
1937	2723
1938	3211
1939	3340
1940	3478
1941	4200
1942	3314
1943	2846
1944	3079
1945	3361
1946	4022
1947	5657
1948	4875
1949	6082
1950	5058
1951	4810
1952	5248
1953	4854
1954	5248
1955	5572
1956	5664
1957	6267
1958	6466
1959	7203
1960	8255
1961	8847
1962	8623
1963	9251
1964	10490
1965	9950
1966	10080
1967	9865
1968	10729
1969	10806
1970	10954
1971	11841
1972	13005
1973	13587
1974	14301
1975	16651
1976	19398
1977	20108
1978	19880
1979	20637
1980	21083
1981	19342
1982	16678
1983	17099
1984	17979
1985	16477
1986	16453
1987	15704
1988	15781
1989	16204
1990	16399
1991	14683
1992	15343
1993	13609
1994	12599
1995	13412
1996	11847
1997	11946
1998	12101
1999	19201
2000	11982
2001	8883
2002	8682
2003	8524
2004	7976
2005	6142
2006	5970
2007	5807
2008	4677
2009	5451
2010	3651
2011	1265
2012	949
2013	394
2014	40
2015	24
2016	7
