University of Michigan	251161
University of Minnesota	134046
University of Illinois at Urbana–Champaign	106324
University of California, Northern Regional Library Facility	72927
Northwestern University	49860
Pennsylvania State University	48986
Purdue University	44879
Technical Report Archive & Image Library	44558
The Ohio State University	38634
Cornell University	29409
University of California, Riverside	28978
University of California, San Diego	23566
Harvard University	21615
University of California, Southern Regional Library Facility	19573
Michigan State University	13702
University of Virginia	10143
University of California, Santa Cruz	10121
Indiana University	8417
New York Public Library	7551
University of California, Berkeley	7311
State University System of Florida	6961
University of California, Los Angeles	6873
University of Wisconsin, Madison	6619
University of Texas at Austin	5395
Princeton University	4327
University of Chicago	2908
University of California, Davis	2600
University of Illinois at Urbana-Champaign	2411
Library of Congress	1715
University of Iowa	1273
Columbia University	888
Duke University	697
University of Massachusetts Amherst	510
The Getty Research Institute	165
University of North Carolina at Chapel Hill	147
Yale University	106
University of California, Irvine	72
University of Alberta	58
University of Connecticut	56
North Carolina State University	50
Boston College	44
Tufts University	20
Texas A&M University	18
University of Missouri, Columbia	18
Emory University	9
University of California, San Francisco	7
McGill University	3
University of Washington	2
University of Delaware	1
Universidad Complutense de Madrid	1
University of Maryland, College Park	1
