University of Michigan	247731
University of Minnesota	133703
University of Illinois at Urbana–Champaign	106342
University of California, Northern Regional Library Facility	71852
Northwestern University	50095
Pennsylvania State University	48971
Purdue University	44879
Technical Report Archive & Image Library	44682
The Ohio State University	42370
University of California, Riverside	34949
Cornell University	29123
University of California, San Diego	23829
University of Virginia	23640
Harvard University	21302
University of California, Southern Regional Library Facility	20088
Michigan State University	13700
New York Public Library	10001
University of California, Santa Cruz	9917
Indiana University	7868
State University System of Florida	7484
University of California, Berkeley	7355
University of California, Los Angeles	6847
University of Wisconsin, Madison	6412
University of Texas at Austin	5019
Princeton University	4121
University of Chicago	2869
University of California, Davis	2577
University of Illinois at Urbana-Champaign	2411
Library of Congress	1714
University of Iowa	1191
Columbia University	849
Duke University	669
Texas A&M University	612
University of Massachusetts Amherst	506
University of North Carolina at Chapel Hill	142
The Getty Research Institute	126
Yale University	102
University of California, Irvine	74
University of Alberta	58
University of Connecticut	56
University of Missouri, Columbia	45
Boston College	43
North Carolina State University	35
Tufts University	20
Emory University	8
University of California, San Francisco	5
University of Washington	4
University of Delaware	1
McGill University	1
