1789	5
1790	7
1791	11
1792	4
1793	13
1794	5
1795	5
1796	13
1797	9
1798	10
1799	17
1800	10
1801	11
1802	15
1803	19
1804	10
1805	18
1806	19
1807	14
1808	23
1809	15
1810	22
1811	13
1812	26
1813	20
1814	30
1815	54
1816	28
1817	35
1818	20
1819	74
1820	31
1821	33
1822	23
1823	34
1824	68
1825	50
1826	34
1827	41
1828	49
1829	30
1830	105
1831	44
1832	144
1833	46
1834	134
1835	56
1836	77
1837	301
1838	74
1839	48
1840	56
1841	87
1842	65
1843	51
1844	69
1845	123
1846	84
1847	77
1848	145
1849	81
1850	201
1851	138
1852	199
1853	211
1854	285
1855	159
1856	318
1857	196
1858	255
1859	219
1860	286
1861	440
1862	438
1863	425
1864	575
1865	388
1866	348
1867	331
1868	385
1869	395
1870	363
1871	388
1872	605
1873	539
1874	520
1875	399
1876	469
1877	503
1878	426
1879	542
1880	506
1881	512
1882	604
1883	628
1884	662
1885	768
1886	983
1887	702
1888	713
1889	813
1890	779
1891	861
1892	1293
1893	1473
1894	1743
1895	1413
1896	1292
1897	1065
1898	1223
1899	1299
1900	1756
1901	2028
1902	1734
1903	1585
1904	1588
1905	1873
1906	2293
1907	2014
1908	2005
1909	2639
1910	2345
1911	2929
1912	2703
1913	3250
1914	2719
1915	2647
1916	3262
1917	3471
1918	3318
1919	3791
1920	3069
1921	2766
1922	3625
1923	2209
1924	2132
1925	1943
1926	2140
1927	2381
1928	2218
1929	4713
1930	2505
1931	3003
1932	2542
1933	2985
1934	3281
1935	3255
1936	2593
1937	3013
1938	3591
1939	3686
1940	3936
1941	4736
1942	3748
1943	3291
1944	3422
1945	3603
1946	4646
1947	6336
1948	5730
1949	6747
1950	5627
1951	5268
1952	5761
1953	5437
1954	5814
1955	6063
1956	6434
1957	6735
1958	7002
1959	7835
1960	8844
1961	9445
1962	9340
1963	10072
1964	11509
1965	10561
1966	10679
1967	10652
1968	11653
1969	11607
1970	11739
1971	12651
1972	13953
1973	14124
1974	15182
1975	17570
1976	19966
1977	21016
1978	20504
1979	21357
1980	22473
1981	19923
1982	17209
1983	17468
1984	18679
1985	16850
1986	16798
1987	16562
1988	16909
1989	17259
1990	17281
1991	15576
1992	16044
1993	14340
1994	13333
1995	14578
1996	12862
1997	12547
1998	12495
1999	30489
2000	11403
2001	8679
2002	8619
2003	8520
2004	7766
2005	6185
2006	5788
2007	6433
2008	4247
2009	5129
2010	3309
2011	1215
2012	1011
2013	487
2014	101
2015	61
2016	9
