HE 20	304	Health and Human Services Department
Y 3	176	Congress
PREX 3	122	Executive Office of the President
HE 19	107	Health and Human Services Department
J 1	66	Justice Department
Y 4	64	Congress
C 55	62	Commerce Department
CR 1	60	Civil Rights Commission
HH 1	57	Housing and Urban Development Department
I 29	56	Interior Department
C 3	54	Commerce Department
HE 1	44	Health and Human Services Department
C 13	43	Commerce Department
A 13	39	Agriculture
J 26	38	Justice Department
SI 1	37	Smithsonian Institution
LC 1	35	Library of Congress
CSA 1	32	
NAS 1	31	National Aeronautics and Space Administration
EP 1	30	Environmental protection Agency
L 37	29	Labor Department
L 2	29	Labor Department
HE 23	28	Health and Human Services Department
S 1	26	State Department
ED 1	26	Education Department
I 49	26	Interior Department
I 28	23	Interior Department
A 1	22	Agriculture
CS 1	22	
GA 1	22	Government Accountability Office
A 105	21	Agriculture
TD 1	21	Transportation Department
NS 1	21	National Science Foundation
I 53	18	Interior Department
I 19	18	Interior Department
C 1	18	Commerce Department
HE 3	18	Health and Human Services Department
HE 17	18	Health and Human Services Department
C 56	16	Commerce Department
GS 4	16	General Services Administration
D 101	16	Defense Department
TD 4	15	Transportation Department
C 57	15	Commerce Department
SI 6	15	Smithsonian Institution
I 27	15	Interior Department
D 301	14	Defense Department
D 5	14	Defense Department
PREX 14	14	Executive Office of the President
D 114	14	Defense Department
Y 10	13	Congress
PM 1	13	Personnel Management Office
J 28	13	Justice Department
LC 30	13	Library of Congress
I 1	13	Interior Department
FT 1	13	Federal Trade Commission
FE 1	12	
T 1	11	Treasury Department
C 60	11	Commerce Department
L 1	11	Labor Department
A 98	10	Agriculture
E 1	10	Energy Department
VA 1	10	Veterans Affairs Department
D 103	10	Defense Department
PR 39	10	President of the United States
C 46	10	Commerce Department
L 36	10	Labor Department
Y 7	9	Congress
TD 2	9	Transportation Department
C 59	9	Commerce Department
A 92	8	Agriculture
A 57	8	Agriculture
I 20	8	Interior Department
I 70	7	Interior Department
PREX 1	7	Executive Office of the President
D 1	7	Defense Department
Y 1	7	Congress
PREX 2	7	Executive Office of the President
D 210	7	Defense Department
HE 22	7	Health and Human Services Department
A 93	7	Agriculture
C 39	7	Commerce Department
A 67	7	Agriculture
L 29	6	Labor Department
C 61	6	Commerce Department
E 3	6	Energy Department
C 51	6	Commerce Department
LC 19	6	Library of Congress
C 21	5	Commerce Department
PR 40	5	President of the United States
L 38	5	Labor Department
PREX 22	5	Executive Office of the President
FS 5	5	
D 214	5	Defense Department
A 88	4	Agriculture
CC 1	4	Federal Communications Commission
