1789	10
1790	13
1791	15
1792	9
1793	17
1794	8
1795	8
1796	20
1797	14
1798	15
1799	22
1800	15
1801	15
1802	19
1803	22
1804	21
1805	20
1806	28
1807	30
1808	38
1809	25
1810	28
1811	23
1812	53
1813	39
1814	46
1815	54
1816	32
1817	45
1818	28
1819	90
1820	35
1821	34
1822	39
1823	46
1824	79
1825	65
1826	54
1827	49
1828	75
1829	47
1830	117
1831	64
1832	162
1833	67
1834	249
1835	77
1836	103
1837	307
1838	108
1839	70
1840	92
1841	115
1842	84
1843	61
1844	95
1845	150
1846	115
1847	108
1848	193
1849	106
1850	252
1851	179
1852	248
1853	250
1854	337
1855	196
1856	520
1857	277
1858	295
1859	265
1860	309
1861	467
1862	406
1863	379
1864	400
1865	359
1866	425
1867	386
1868	466
1869	455
1870	471
1871	537
1872	723
1873	627
1874	640
1875	445
1876	540
1877	595
1878	502
1879	632
1880	635
1881	597
1882	741
1883	806
1884	810
1885	926
1886	1125
1887	824
1888	900
1889	990
1890	886
1891	1069
1892	1446
1893	1634
1894	1917
1895	1586
1896	1468
1897	1270
1898	1539
1899	1730
1900	2062
1901	2511
1902	2055
1903	1861
1904	1860
1905	2193
1906	2599
1907	2548
1908	2444
1909	3151
1910	2765
1911	3360
1912	3273
1913	4004
1914	3373
1915	3283
1916	4024
1917	4346
1918	4170
1919	4514
1920	3825
1921	3263
1922	4098
1923	2623
1924	2524
1925	2654
1926	2551
1927	2824
1928	2664
1929	5134
1930	3089
1931	3536
1932	3143
1933	3500
1934	3919
1935	4116
1936	3275
1937	4026
1938	4490
1939	4689
1940	5097
1941	6034
1942	4957
1943	4193
1944	4173
1945	4387
1946	5599
1947	6510
1948	6734
1949	7974
1950	6702
1951	6399
1952	6959
1953	6826
1954	7207
1955	7327
1956	7653
1957	7753
1958	8272
1959	9377
1960	10409
1961	11008
1962	11363
1963	12273
1964	13468
1965	12932
1966	13119
1967	12991
1968	13953
1969	13877
1970	14220
1971	15033
1972	16610
1973	17006
1974	18264
1975	20711
1976	24531
1977	24834
1978	24721
1979	25185
1980	26372
1981	24073
1982	20039
1983	20535
1984	21916
1985	20049
1986	19994
1987	19352
1988	19288
1989	20006
1990	19980
1991	18008
1992	18606
1993	17492
1994	15924
1995	17321
1996	15598
1997	15203
1998	14961
1999	35266
2000	13145
2001	10001
2002	9950
2003	9860
2004	8881
2005	6999
2006	6505
2007	7272
2008	4959
2009	5766
2010	3669
2011	1501
2012	1244
2013	696
2014	171
2015	65
2016	12
