University of Michigan	271367
University of Minnesota	147529
University of Illinois at Urbana–Champaign	137948
The Ohio State University	81150
University of California, Northern Regional Library Facility	80826
Pennsylvania State University	68755
University of California, Riverside	68718
Northwestern University	58305
Technical Report Archive & Image Library	55588
Purdue University	45005
University of California, San Diego	39099
Cornell University	38057
University of Virginia	33849
University of California, Southern Regional Library Facility	28282
Harvard University	23879
University of California, Berkeley	22461
Michigan State University	14505
New York Public Library	13398
Columbia University	13117
University of California, Santa Cruz	10694
University of California, Los Angeles	10571
State University System of Florida	9267
Indiana University	9128
University of Wisconsin, Madison	7924
University of Texas at Austin	5283
Princeton University	4602
University of Chicago	4121
University of Illinois at Urbana-Champaign	3448
Texas A&M University	3366
Library of Congress	2800
University of California, Davis	2756
University of Iowa	1626
University of Massachusetts Amherst	741
University of California, Irvine	355
University of Missouri, Columbia	296
University of Alberta	293
University of North Carolina at Chapel Hill	194
The Getty Research Institute	158
Yale University	123
Duke University	67
University of Connecticut	62
University of Washington	46
Boston College	39
North Carolina State University	37
Emory University	27
Tufts University	21
University of California, San Francisco	6
	2
University of Maryland, College Park	1
Universidad Complutense de Madrid	1
University of Delaware	1
McGill University	1
