1789	19
1790	15
1791	15
1792	8
1793	17
1794	9
1795	8
1796	20
1797	14
1798	15
1799	22
1800	15
1801	14
1802	20
1803	22
1804	21
1805	23
1806	28
1807	28
1808	43
1809	23
1810	37
1811	22
1812	51
1813	40
1814	52
1815	53
1816	33
1817	33
1818	28
1819	90
1820	39
1821	30
1822	40
1823	48
1824	76
1825	64
1826	55
1827	34
1828	74
1829	50
1830	126
1831	58
1832	164
1833	69
1834	256
1835	82
1836	110
1837	315
1838	90
1839	68
1840	95
1841	124
1842	81
1843	62
1844	95
1845	147
1846	117
1847	110
1848	205
1849	109
1850	250
1851	193
1852	264
1853	257
1854	348
1855	210
1856	525
1857	276
1858	293
1859	268
1860	325
1861	483
1862	423
1863	392
1864	424
1865	373
1866	434
1867	396
1868	482
1869	473
1870	486
1871	555
1872	728
1873	632
1874	645
1875	455
1876	563
1877	602
1878	503
1879	613
1880	638
1881	602
1882	735
1883	818
1884	806
1885	937
1886	1138
1887	828
1888	914
1889	992
1890	894
1891	1027
1892	1460
1893	1641
1894	1939
1895	1597
1896	1481
1897	1289
1898	1560
1899	1802
1900	2084
1901	2957
1902	2084
1903	1894
1904	1899
1905	2223
1906	2658
1907	2569
1908	2484
1909	3221
1910	2835
1911	3396
1912	3304
1913	4179
1914	3458
1915	3367
1916	4115
1917	4422
1918	4255
1919	4624
1920	3896
1921	3347
1922	4351
1923	2765
1924	2667
1925	2801
1926	2697
1927	3013
1928	2801
1929	5318
1930	3193
1931	3653
1932	3267
1933	3676
1934	4039
1935	7437
1936	3419
1937	4218
1938	4634
1939	4969
1940	5332
1941	6370
1942	5248
1943	4448
1944	4507
1945	4765
1946	5789
1947	6777
1948	7053
1949	8393
1950	7121
1951	6876
1952	7400
1953	7315
1954	7701
1955	7869
1956	8087
1957	8258
1958	8859
1959	10130
1960	11313
1961	12060
1962	12417
1963	13313
1964	14622
1965	14136
1966	14288
1967	14084
1968	15131
1969	15110
1970	15541
1971	16686
1972	18602
1973	18515
1974	19699
1975	22418
1976	26748
1977	27334
1978	27157
1979	27425
1980	28293
1981	26131
1982	21145
1983	21679
1984	22836
1985	21080
1986	21026
1987	20413
1988	20307
1989	21044
1990	21089
1991	18875
1992	19555
1993	18285
1994	16952
1995	18313
1996	16435
1997	15974
1998	15694
1999	36810
2000	13616
2001	10366
2002	10278
2003	10110
2004	9116
2005	7165
2006	6630
2007	7716
2008	5231
2009	6087
2010	4155
2011	2523
2012	1843
2013	1181
2014	569
2015	84
2016	19
