University of Michigan	249208
University of Minnesota	133990
University of Illinois at Urbana–Champaign	106000
University of California, Northern Regional Library Facility	72144
Northwestern University	50152
Pennsylvania State University	49025
Purdue University	44879
Technical Report Archive & Image Library	44557
The Ohio State University	37894
University of California, Riverside	31278
Cornell University	29235
University of California, San Diego	23480
Harvard University	21481
University of California, Southern Regional Library Facility	19986
Michigan State University	13711
University of Virginia	10141
University of California, Santa Cruz	10000
Indiana University	8281
New York Public Library	7682
University of California, Berkeley	7303
State University System of Florida	6961
University of California, Los Angeles	6884
University of Wisconsin, Madison	6555
University of Texas at Austin	5199
Princeton University	4321
University of Chicago	2913
University of California, Davis	2580
University of Illinois at Urbana-Champaign	2406
Library of Congress	1715
University of Iowa	1251
Columbia University	880
Duke University	682
University of Massachusetts Amherst	510
The Getty Research Institute	160
University of North Carolina at Chapel Hill	144
Yale University	106
University of California, Irvine	72
University of Alberta	58
University of Connecticut	56
North Carolina State University	50
Boston College	44
University of Missouri, Columbia	29
Tufts University	20
Texas A&M University	18
Emory University	9
University of California, San Francisco	7
University of Washington	4
McGill University	3
University of Delaware	1
Universidad Complutense de Madrid	1
University of Maryland, College Park	1
