PREX 12	PREX	4
PREX 24	PREX	2
PREX 43	PREX	1
PREX 28	PREX	2
PREX 13	PREX	2
PREX 5	PREX	1
PREX 25	PREX	1
PREX 16	PREX	1
TD	SuDocs	0
TD 1	TD	499
TD 2	TD	958
TD 5	TD	349
TD 9	TD	10
TD 4	TD	544
TD 8	TD	414
TD 10	TD	36
TD 7	TD	432
TD 3	TD	121
TD 11	TD	28
TD 12	TD	11
TD 48	TD	1
TD 13	TD	1
TD 398	TD	1
S	SuDocs	0
S 1	S	4322
S 9	S	17
S 18	S	154
S 7	S	8
S 5	S	39
S 19	S	19
S 3	S	5
S 6	S	3
S 22	S	1
S 17	S	6
S 20	S	1
S 16	S	1
S 21	S	1
S 4	S	1
PR	SuDocs	0
PR 42	PR	110
PR 37	PR	42
PR 36	PR	86
PR 33	PR	20
PR 39	PR	75
PR 40	PR	174
PR 32	PR	161
PR 41	PR	38
PR 30	PR	8
PR 35	PR	27
PR 31	PR	5
PR 34	PR	27
PR 38	PR	10
PR 44	PR	5
PR 43	PR	29
PR 28	PR	1
PR 3638	PR	1
NS	SuDocs	0
NS 1	NS	294
NS 2	NS	3
GP	SuDocs	0
GP 1	GP	49
GP 3	GP	91
PA	SuDocs	0
PA 1	PA	3
JU	SuDocs	0
JU 11	JU	11
JU 10	JU	83
JU 13	JU	193
JU 2	JU	7
JU 7	JU	16
JU 6	JU	9
JU 3	JU	4
JU 9	JU	2
JU 14	JU	1
JU 4	JU	1
SE	SuDocs	0
SE 1	SE	62
SE 20	SE	1
IC	SuDocs	0
IC 1	IC	133
CS	SuDocs	0
CS 1	CS	223
DC	SuDocs	0
DC 1	DC	2
DC 9	DC	1
DC 17	DC	1
DC 18	DC	1
DC 21	DC	1
DC 55	DC	1
CC	SuDocs	0
CC 1	CC	68
NF	SuDocs	0
NF 2	NF	121
NF 3	NF	135
NF 4	NF	17
LR	SuDocs	0
LR 1	LR	52
T	SuDocs	0
T 63	T	65
T 22	T	505
T 71	T	7
T 17	T	189
T 27	T	28
T 8	T	1
T 34	T	9
T 1	T	154
T 12	T	15
T 47	T	14
T 66	T	30
T 70	T	94
T 28	T	22
T 37	T	2
T 33	T	5
T 4	T	1
T 32	T	2
T 11	T	4
T 15	T	2
T 56	T	3
T 67	T	1
T 51	T	2
T 5	T	3
T 3	T	1
T 25	T	2
T 21	T	1
T 41	T	1
T 26	T	1
T 9	T	1
T 62	T	2
T 68	T	1
T 24	T	1
T 64	T	1
T 30	T	1
IA	SuDocs	0
IA 1	IA	40
FEM	SuDocs	0
FEM 1	FEM	344
GS	SuDocs	0
GS 1	GS	113
GS 13	GS	1
GS 2	GS	47
GS 6	GS	25
GS 4	GS	165
GS 12	GS	30
GS 215	GS	1
GS 11	GS	7
GS 8	GS	2
GS 14	GS	2
TC	SuDocs	0
TC 1	TC	604
M	SuDocs	0
M 501	M	2
M 301	M	1
M 105	M	3
M 216	M	1
M 103	M	1
M 401	M	1
M 110	M	2
M 115	M	1
M 209	M	1
M 113	M	1
M 112	M	1
M 210	M	1
MC	SuDocs	0
MC 1	MC	11
P	SuDocs	0
P 1	P	222
P 7	P	1
P 4	P	2
P 19	P	1
W	SuDocs	0
W 79	W	8
W 7	W	16
W 5	W	2
W 1	W	83
W 54	W	1
W 3	W	11
W 108	W	3
W 42	W	4
W 49	W	14
W 26	W	1
W 29	W	1
W 77	W	11
W 110	W	2
W 2	W	11
W 10	W	4
W 70	W	3
W 39	W	2
W 11	W	5
W 44	W	2
W 109	W	8
W 34	W	4
W 100	W	1
W 97	W	1
W 12	W	1
W 4	W	1
W 73	W	5
W 43	W	1
W 107	W	1
W 105	W	1
W 75	W	2
W 2000	W	1
W 30	W	1
VB	SuDocs	0
VB 1	VB	1
CR	SuDocs	0
CR 1	CR	384
CSA	SuDocs	0
CSA 1	CSA	66
FP	SuDocs	0
FP 1	FP	28
II	SuDocs	0
II 0	II	784
II 1	II	2
OP	SuDocs	0
OP 1	OP	4
AA	SuDocs	0
AA 1	AA	105
AA 2	AA	1
AA 4	AA	11
AA 3	AA	2
AA 9	AA	1
FMC	SuDocs	0
FMC 1	FMC	7
FHL	SuDocs	0
FHL 1	FHL	15
PM	SuDocs	0
PM 1	PM	369
CZ	SuDocs	0
CZ 1	CZ	6
VA	SuDocs	0
VA 1	VA	521
FE	SuDocs	0
FE 1	FE	44
FL	SuDocs	0
FL 2	FL	3
FL 5	FL	3
G	SuDocs	0
G 13	G	1
G 51	G	1
FW	SuDocs	0
FW 2	FW	6
FW 4	FW	14
FW 6	FW	1
FW 1	FW	1
FW 3	FW	2
AC	SuDocs	0
AC 1	AC	40
CAB	SuDocs	0
CAB 1	CAB	27
ER	SuDocs	0
ER 1	ER	187
FAA	SuDocs	0
FAA 4	FAA	2
FAA 1	FAA	8
FAA 8	FAA	1
FAA 7	FAA	1
FAA 5	FAA	2
N	SuDocs	0
N 13	N	2
N 28	N	4
N 1	N	9
N 12	N	1
N 24	N	1
N 11	N	5
N 7	N	1
N 10	N	3
N 17	N	3
N 2	N	1
N 6	N	22
N 14	N	1
N 18	N	1
N 29	N	1
N 15	N	1
OHW	SuDocs	0
OHW 1	OHW	1
B	SuDocs	0
B 45	B	1
B 1	B	4
B 211	B	1
B 19	B	1
FCA	SuDocs	0
FCA 1	FCA	21
AE	SuDocs	0
AE 1	AE	249
AE 2	AE	32
FR	SuDocs	0
FR 1	FR	121
UNI	SuDocs	0
UNI 1	UNI	1
SSA	SuDocs	0
SSA 1	SSA	123
HS	SuDocs	0
HS 8	HS	9
HS 7	HS	6
HS 5	HS	28
HS 4	HS	7
HS 1	HS	17
MS	SuDocs	0
MS 1	MS	45
MS 2	MS	8
NA	SuDocs	0
NA 2	NA	4
NA 1	NA	13
RR	SuDocs	0
RR 1	RR	27
F	SuDocs	0
F 1400	F	1
F 5	F	1
F 15	F	1
F 13	F	1
F 55	F	1
F 2	F	2
WA	SuDocs	0
WA 333	WA	1
NMB	SuDocs	0
NMB 1	NMB	38
ATC	SuDocs	0
ATC 75	ATC	1
PE	SuDocs	0
PE 1	PE	154
PE 32	PE	2
SQ	SuDocs	0
SQ 4	SQ	1
OIN	SuDocs	0
OIN 132	OIN	1
ONR	SuDocs	0
ONR 84	ONR	3
ONR 169	ONR	1
ESC	SuDocs	0
ESC 3	ESC	1
SS	SuDocs	0
SS 1	SS	2
RNB	SuDocs	0
RNB 1	RNB	1
OD	SuDocs	0
OD 218	OD	1
PER	SuDocs	0
PER 194	PER	1
SB	SuDocs	0
SB 1	SB	1
SB 2	SB	1
PHE	SuDocs	0
PHE 177	PHE	1
PHE 1	PHE	1
Z	SuDocs	0
Z 3	Z	1
Z 2	Z	1
PRVP	SuDocs	0
PRVP 42	PRVP	74
PRVP 40	PRVP	1
PRVP 44	PRVP	1
PRVP 41	PRVP	1
CI	SuDocs	0
CI 2	CI	1
CI 5	CI	1
UF	SuDocs	0
UF 2	UF	1
PL	SuDocs	0
PL 67	PL	1
PL 480	PL	2
AG	SuDocs	0
AG 1	AG	2
RS	SuDocs	0
RS 3	RS	1
NCU	SuDocs	0
NCU 1	NCU	38
AR	SuDocs	0
AR 1	AR	4
TF	SuDocs	0
TF 2	TF	1
JUL	SuDocs	0
JUL 3	JUL	1
FA	SuDocs	0
FA 1	FA	8
NC	SuDocs	0
NC 2	NC	17
NC 3	NC	3
NC 1	NC	1
ICA	SuDocs	0
ICA 1	ICA	3
NASA	SuDocs	0
NASA 1	NASA	4
FM	SuDocs	0
FM 1	FM	4
U	SuDocs	0
U 3	U	1
U 28	U	1
ES	SuDocs	0
ES 3	ES	3
GB	SuDocs	0
GB 1	GB	3
FCD	SuDocs	0
FCD 1	FCD	2
DT	SuDocs	0
DT 378	DT	1
JA	SuDocs	0
JA 1	JA	1
EB	SuDocs	0
EB 1	EB	1
NHA	SuDocs	0
NHA 2	NHA	2
NHA 1	NHA	1
ID	SuDocs	0
ID 1	ID	6
EC	SuDocs	0
EC 1	EC	1
H	SuDocs	0
H 4	H	1
H 57	H	1
FF	SuDocs	0
FF 1	FF	1
PAC	SuDocs	0
PAC 1	PAC	1
RL	SuDocs	0
RL 1	RL	1
FO	SuDocs	0
FO 1	FO	2
FC	SuDocs	0
FC 1	FC	1
FTZ	SuDocs	0
FTZ 1	FTZ	1
GAO	SuDocs	0
GAO 1	GAO	1
TS	SuDocs	0
TS 2	TS	1
TA	SuDocs	0
TA 1	TA	1
X	SuDocs	0
X 1	X	1
HGY	SuDocs	0
HGY 1	HGY	1
CNG	SuDocs	0
CNG 345	CNG	1
WY	SuDocs	0
WY 156	WY	1
NAT	SuDocs	0
NAT 1	NAT	1
CA	SuDocs	0
CA 1	CA	2
