40694989	m		CR 1.2:B 47	Collecting data on bias-related incidents in Connecticut [microform] / Connecticut Advisory Committee to the United States Commission on Civil Rights	[1987]	
68811514	m		CR 1.2:B 47	Collecting data on bias-related incidents in Connecticut [electronic resource] / Connecticut Advisory Committee to the United States Commission on Civil Rights	[1987]	http://www.law.umaryland.edu/Marshall/usccr/documents/cr12b47z.pdf
40889409	m		CR 1.2:B 47/2	Bias and bigotry in Kentucky [microform] : perceptions from Louisville, Lexington, and Bowling Green / Kentucky Advisory Committee to the United States Commission on Civil Rights	1997]	
68811517	m		CR 1.2:B 47/2	Bias and bigotry in Kentucky [electronic resource] : perceptions from Louisville, Lexington, and Bowling Green / Kentucky Advisory Committee to the United States Commission on Civil Rights	1997]	http://www.law.umaryland.edu/Marshall/usccr/documents/cr12b472z.pdf
22875922	m		CR 1.2:B 48	Bigotry and violence on American college campuses / United States Commission on Civil Rights	[1990]	
692546127	m		CR 1.2:B 48	Bigotry and violence on American college campuses [electronic resource] / United States Commission on Civil Rights	[1990]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/22875922.html
40867968	m		CR 1.2:B 48/2	Bigotry and violence in Georgia [microform] / Georgia Advisory Committee to the United States Commission on Civil Rights	1989]	
68811519	m		CR 1.2:B 48/2	Bigotry and violence in Georgia [electronic resource] / Georgia Advisory Committee to the United States Commission on Civil Rights	1989]	http://www.law.umaryland.edu/Marshall/usccr/documents/cr12b482z.pdf
41245342	m		CR 1.2:B 48/3	Bigotry and violence in Illinois [microform] / prepared by the Illinois Advisory Committee to the United States Commission on Civil Rights	[1988]	
68811521	m		CR 1.2:B 48/3	Bigotry and violence in Illinois [electronic resource] / prepared by the Illinois Advisory Committee to the United States Commission on Civil Rights	[1988]	http://www.law.umaryland.edu/Marshall/usccr/documents/cr12b483z.pdf
7465371	m		CR 1.2:B 56	Black white perceptions : race relations in Greensboro : a report / prepared by the North Carolina Advisory Committee to the U.S. Commission on Civil Rights	1980 i.e. 1981	
784683923	m		CR 1.2:B 56	Black white perceptions [electronic resource] : race relations in Greensboro : a report / prepared by the North Carolina Advisory Committee to the U.S. Commission on Civil Rights	1980 i.e. 1981	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/7465371.html
8412384	m		CR 1.2:B 56/2	The decline of black farming in America : a report / of the United States Commission on Civil Rights	1982	
606541660	m		CR 1.2:B 56/2	The decline of black farming in America [electronic resource] : a report / of the United States Commission on Civil Rights	1982	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/8412384.html
22752492	m		CR 1.2:B 56/3	The economic status of black women : an exploratory investigation	[1990]	
743302774	m		CR 1.2:B 56/4	Race neutral enforcement of the law? [electronic resource] : the U.S. Department of Justice and the New Black Panther Party litigation : an interim report	[2010]	http://purl.fdlp.gov/GPO/gpo18857
41174767	m		CR 1.2:B 64	Industrial revenue bonds [microform] : equal opportunity in Chicago's IRB program? / a report of the Illinois Advisory Committee to the United States Commission on Civil Rights	1986]	
68811523x	m		CR 1.2:B 64	Industrial revenue bonds [electronic resource] : equal opportunity in Chicago's IRB program? / a report of the Illinois Advisory Committee to the United States Commission on Civil Rights	1986]	http://www.law.umaryland.edu/Marshall/usccr/documents/cr12b564z.pdf
52052675	m		CR 1.2:B 64/2	Crossing borders [electronic resource] : the administration of justice and civil rights protections in the immigration and asylum context : project summary	[2003]	http://purl.access.gpo.gov/GPO/LPS29583
2048038	m		CR 1.2:B 65	Route 128 : Boston's road to segregation : a joint report / by the Massachusetts Advisory Committee to the U.S. Commission on Civil Rights and the Massachusetts Commission Against Discrimination	1975	
784660870	m		CR 1.2:B 65	Route 128 [electronic resource] : Boston's road to segregation : a joint report / by the Massachusetts Advisory Committee to the U.S. Commission on Civil Rights and the Massachusetts Commission Against Discrimination	1975	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/2048038.html
3624635	m		CR 1.2:B 76	Bridging the gap : a reassessment : a report / prepared by the Minnesota Advisory Committee to the U.S. Commission on Civil Rights	1978	
557775484	m		CR 1.2:B 76	Bridging the gap [electronic resource] : a reassessment : a report / prepared by the Minnesota Advisory Committee to the U.S. Commission on Civil Rights	1978	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/5102529.html
644415745	m		CR 1.2:B 81	Equality of economic opportunity [electronic resource] : a report of the United States Commission on Civil Rights	1975	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/2136752.html
2136752	m		CR 1.2:B 81	Equality of economic opportunity : a report of the United States Commission on Civil Rights	1975	
3675088	m		CR 1.2:B 81/2	Twenty years after Brown : equal opportunity in housing / a report of the United States Commission on Civil Rights	1975	
3451960	m		CR 1.2:B 81/3	Twenty years after Brown : a report of the United States Commission on Civil Rights	1977	
570168291	m		CR 1.2:B 81/3	Twenty years after Brown [electronic resource] : a report of the United States Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3451960.html
3422188	m		CR 1.2:B 86	Report on Buffalo health facilities / by the New York State Advisory Committee to the United States Commission on Civil Rights	1964	
780679337	m		CR 1.2:B 87	Peer-to-peer violence and bullying [electronic resource] : examining the federal response / U.S. Commission on Civil Rights	[2011]	http://purl.fdlp.gov/GPO/gpo20522
35819962	m		CR 1.2:B 87/3	Burning of African American churches in Mississippi and perceptions of race relations : transcript of a community forum held July 10-11, 1996, Cleveland, Mississippi / Mississippi Advisory Committee to the United States Commission on Civil Rights	1996]	http://www.law.umaryland.edu/marshall/usccr/documents/cr12b873.pdf
35819999	m		CR 1.2:B 87/3/summ	Burning of African American churches in Mississippi and perceptions of race relations : executive summary of a community forum held July 10-11, 1996, Cleveland, Mississippi / Mississippi Advisory Committee to the United States Commission on Civil Rights	1996]	http://www.law.umaryland.edu/marshall/usccr/documents/cr12b873summ.pdf
35819717	m		CR 1.2:B 87/4	Burning of African American churches in North Carolina and perceptions of race relations : transcript of a community forum held July 18, 1996, Charlotte, North Carolina / North Carolina Advisory Committee to the United States Commission on Civil Rights	1996]	http://www.law.umaryland.edu/marshall/usccr/documents/cr12b874.pdf
35819741	m		CR 1.2:B 87/4/summ	Burning of African American churches in North Carolina and perceptions of race relations : executive summary of a community forum held July 18, 1996, Charlotte, North Carolina / by the North Carolina Advisory Committee to the United States Commission on Civil Rights	1996]	http://www.law.umaryland.edu/marshall/usccr/documents/cr12b874summ.pdf
35819827	m		CR 1.2:B 87/6	Burning of African American churches in Tennessee and perceptions of race relations : transcript of a community forum held July 10, 1996, Memphis, Tennessee / Tennessee Advisory Committee to the United States Commission on Civil Rights	[1996]	http://www.law.umaryland.edu/marshall/usccr/documents/cr12b876.pdf
35819839	m		CR 1.2:B 87/6/summ	Burning of African American churches in Tennessee and perceptions of race relations : executive summary of a community forum held July 10, 1996, Memphis, Tennessee / by the Tennessee Advisory Committee to the United States Commission on Civil Rights	[1996]	http://www.law.umaryland.edu/marshall/usccr/documents/cr12b876summ.pdf
9086984	m		CR 1.2:B 96	Business incentives and minority employment : a report / prepared by the Wisconsin Advisory Committee to the U.S. Commission on Civil Rights	c1982	
596970342	m		CR 1.2:B 96	Business incentives and minority employment [electronic resource] : a report / prepared by the Wisconsin Advisory Committee to the U.S. Commission on Civil Rights	c1982	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/9086984.html
5055425	m		CR 1.2:C 12	Cairo, Illinois, a symbol of racial polarization : a report of the U.S. Commission on Civil Rights, February 1973	1973	
665190931	m		CR 1.2:C 12	Cairo, Illinois: a symbol of racial polarization (recommendations based on the Cairo hearing, March 23-25, 1972) [electronic resource] a report	1973	Full text - UIUC http://hdl.handle.net/10111/UIUCOCA:cairoillinoissym00unit;"HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/814835.html";"Internet Archive, Full text - OCA http://www.archive.org/details/cairoillinoissym00unit"
2401468	m		CR 1.2:C 12/2	A decade of waiting in Cairo : a report of the Illinois Advisory Committee to the United States Commission on Civil Rights / [written by Duane Lindstrom]	1975	
564973851	m		CR 1.2:C 12/2	The Southwest Indian report [electronic resource] / a report of the U.S. Commission on Civil Rights	1973]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/52393275.html
6624032	m		CR 1.2:C 12/3	A study of Federal immigration policies and practices in southern California : a report / prepared by the California Advisory Committee to the United States Commission on Civil Rights   [written by Laurie Campbell]	1980	
567406002	m		CR 1.2:C 12/3	A study of Federal immigration policies and practices in Southern California [electronic resource] : a report / prepared by the California Advisory Committee to the United States Commission on Civil Rights	[1980]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/6624032.html
6619658	m		CR 1.2:C 12/4	California State employment : a report / prepared by the California Advisory Committee to the U.S. Commission on Civil Rights   [written by Laurie Campbell and Arthur Palacios]	1980	
644001394	m		CR 1.2:C 12/4	California State employment [electronic resource] : a report / prepared by the California Advisory Committee to the U.S. Commission on Civil Rights	[1980]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/6619658.html
5078747	m		CR 1.2:C 13	Race relations in the  Kingdom  of Callaway : a report / prepared by the Missouri Advisory Committee to the United States Commission on Civil Rights	1979	
568716076	m		CR 1.2:C 13	Race relations in the  kingdom  of Callaway [electronic resource] : a report / prepared by the Missouri Advisory Committee to the United States Commission on Civil Rights	1979	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/5078747.html
37913370	m		CR 1.2:C 15	Campus tensions in Connecticut [microform] : searching for solutions in the nineties / Connecticut Advisory Committee to the U.S. Commission on Civil Rights	[1994]	
19331091	m		CR 1.2:C 33	Census undercounts and preparations for the 1990 census : a summary report, December 1988	[1989]	
2432619	m		CR 1.2:C 35	The challenge ahead : equal opportunity in referral unions : a report of the United States Commission on Civil Rights	1976	
672030665	m		CR 1.2:C 35/2	Civil rights challenges of the 21st century : a view from the states / United States Commission on Civil Rights	[2010?]	
7514239	m		CR 1.2:C 36	Achieving change : a report / prepared by the West Virginia Advisory Committee to the U.S. Commission on Civil Rights	1981	
644245467	m		CR 1.2:C 36	Achieving change [electronic resource] : a report / prepared by the West Virginia Advisory Committee to the U.S. Commission on Civil Rights	1981	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/7514239.html
2915204	m		CR 1.2:C 43	Constitutional aspects of the right to limit childbearing : a report of the United States Commission on Civil Rights	1975	
579993419	m		CR 1.2:C 43	Constitutional aspects of the right to limit childbearing [electronic resource] : a report of the United States Commission on Civil Rights	1975	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/2915204.html
22415684	m		CR 1.2:C 49/10	Report of the United States Commission on Civil Rights on the Civil Rights Act of 1990	[1990]	
645780175	m		CR 1.2:C 49/10	Report of the United States Commission on Civil Rights on the Civil Rights Act of 1990 [electronic resource]	[1990]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/22415684.html
37181988	m		CR 1.2:C 49/11	Enforcing civil rights in Alaska [microform] : who is handling the complaints? / Alaska Advisory Committee to the United States Commission on Civil Rights	[1995]	
68908255	m		CR 1.2:C 49/11	Enforcing civil rights in Alaska [electronic resource] : who is handling the complaints? / Alaska Advisory Committee to the United States Commission on Civil Rights	[1995]	http://www.law.umaryland.edu/Marshall/usccr/documents/cr12c4911z.pdf
23271298	m		CR 1.2:C 49/2	Civil rights digest : a summary of the Civil Rights Act of 1964	[1965]	
1342325	m		CR 1.2:C 49/4	Toward a more cooperative and productive relationship among civil rights agencies and officials : a report of the proceedings of Regional Civil Rights Conference I, sponsored by the U.S. Commission on Civil Rights in St. Louis, Missouri, February 11-13, 1974	1974]	
643743970	m		CR 1.2:C 49/4	Toward a more cooperative and productive relationship among civil rights agencies and officials [electronic resource] : a report of the proceedings of Regional Civil Rights Conference I, sponsored by the U.S. Commission on Civil Rights in St. Louis, Missouri, February 11-13, 1974	1974]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/1342325.html
10320646	m		CR 1.2:C 49/5/957-83	State of civil rights, 1957-1983 : the final report of the U.S. Commission on Civil Rights	[1983]	
775980267	m		CR 1.2:C 49/5/957-83	State of civil rights, 1957-1983 [electronic resource] : the final report of the U.S. Commission on Civil Rights	[1983]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/10318060.html
7471821	m		CR 1.2:C 49/6	A civil rights agenda for the 1980s : a report / prepared by the Maryland Advisory Committee to the U.S. Commission on Civil Rights	1981	
572387470	m		CR 1.2:C 49/6	A civil rights agenda for the 1980s [electronic resource] : a report / prepared by the Maryland Advisory Committee to the U.S. Commission on Civil Rights	1981	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/7471821.html
7898747	m		CR 1.2:C 49/7	Civil rights : a national, not a special interest : a statement / of the United States Commission on Civil Rights	1981	
9980183	m		CR 1.2:C 49/8	Federal civil rights enforcement efforts in mid-America : a report / prepared by the Iowa ... [et al.] Advisory Committees to the United States Commission on Civil Rights	[1983]	
11535446	m		CR 1.2:C 49/984/Spanish	Comision de los Derechos Civiles de los Estados Unidos	[1984?]	
784683918	m		CR 1.2:C 49/984/Spanish	Comisi├│n de los Derechos Civiles de los Estados Unidos [electronic resource]	[1984?]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/11535446.html
43413196	m		CR 1.2:C 49x	Civil rights enforcement efforts in North Dakota	1999	
551173042	m		CR 1.2:C 49x	Civil rights enforcement efforts in North Dakota [electronic resource]	1999	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/43413196.html;"http://purl.access.gpo.gov/GPO/LPS12889"
11795458	m		CR 1.2:C 68	Collective bargaining agreement : AFSCME AFL-CIO, local 2478 and the U.S. Commission on Civil Rights	[1985]	
624165377	m		CR 1.2:C 68	Collective bargaining agreement [electronic resource] : AFSCME AFL-CIO, Local 2478 and the U.S. Commission on Civil Rights, January 31, 1985	1985. [i.e. 1979]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/13922165.html
679856790	m		CR 1.2:C 68	Collective bargaining agreement [electronic resource] : AFSCME AFL-CIO, local 2478 and the U.S. Commission on Civil Rights	[1985]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/11795458.html
5827656	m		CR 1.2:C 73	Competing in the marketplace : a look at minority business enterprises in the state of Washington : a report / prepared by the Washington Advisory Committee to the United States Commission on Civil Rights		
568619702	m		CR 1.2:C 73	Competing in the marketplace [electronic resource] : a look at minority business enterprises in the State of Washington : a report / prepared by the Washington Advisory Committee to the United States Commission on Civil Rights	1979]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/6667804.html
6755560	m		CR 1.2:C 73/2	Changing commitment into action / a report of the Alaska Advisory Committee to the United States Commission on Civil Rights	1980	
565226014	m		CR 1.2:C 73/2	Changing commitment into action [electronic resource] : a report of the Alaska Advisory committee to the United States Commission on Civil Rights	1980	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/6771019.html
15319872	m		Cr 1.2:C 73/3/985	Comparable worth : an analysis and recommendations : a report / of the United States Commission on Civil Rights	1985	
682470472	m		CR 1.2:C 73/3/v	Comparable worth [electronic resource] : issue for the 80's : a consultation of the U.S. Commission on Civil Rights	[1984?]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/11908209.html;"HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/12557748.html"
12557748	m		CR 1.2:C 73/3/v.	Comparable worth : issue for the 80's : a consultation of the U.S. Commission on Civil Rights	[1984?]	
40880550	m		CR 1.2:C 73/4	Community forum on the status of civil rights in Garden City and Finney County, Kansas [microform] / Kansas Advisory Committee to the U.S. Commission on Civil Rights	[1987]	
40695002	m		CR 1.2:C 74	Civil rights concerns of older Americans [microform] / Arkansas Advisory Committee to the United States Commission on Civil Rights	1989]	
5328760	m		CR 1.2:C 76	Family relocation under urban renewal in Connecticut  problems and proposals in a typical Federal Government program involving relocation  report of the Connecticut Advisory Committee to the United States Commission on Civil Rights, July 1963	1963]	
79847	m		CR 1.2:C 76/2	Contract compliance and equal employment opportunity in the construction industry  transcript of open meeting before the Massachusetts State Advisory Committee to the United States Commission on Civil Rights. Open meeting held in Boston, Massachusetts, June 25-26, 1969	1969	
2915241	m		CR 1.2:C 76/7	Minorities and women as government contractors : a report of the United States Commission on Civil Rights	1975	
2316039	m		CR 1.2:C 76/8	Making the Constitution work for all Americans : a report of the proceedings of Regional Civil Rights Conference III sponsored by the U.S. Commission on Civil Rights in Atlanta, Georgia, April 16-18, 1975	[1976]	
5094978	m		CR 1.2:C 78	Race relations in Cooper County, Missouri, 1978 : a report / prepared by the Missouri Advisory Committee to the U.S. Commission on Civil Rights	1979	
643609327	m		CR 1.2:C 78	Race relations in Cooper County, Missouri, 1978 [electronic resource] : a report / prepared by the Missouri Advisory Committee to the U.S. Commission on Civil Rights	1979	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/5094978.html
677973362	m		CR 1.2:C 78/2	A community meeting on race relations in Ruleville, Mississippi / prepared by the Central Regional Office on behalf of the Mississippi Advisory Committee to the U.S. Commission on Civil Rights	[1997]	
3035981	m		CR 1.2:C 81	Adult corrections in Arizona : a report / prepared by the Arizona Advisory Committee to the U.S. Commission on Civil Rights	1974	
577342069	m		CR 1.2:C 81	Adult corrections in Arizona [electronic resource] : a report / prepared by the Arizona Advisory Committee to the U.S. Commission on Civil Rights	1974	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3035981.html
2172337	m		CR 1.2:C 81/2	A study of adult corrections in Louisiana : a report of the Louisiana Advisory Committee to the U.S. Commission on Civil Rights / [final edit and review by editor Laura Chin   assisted by Audree B. Holton and Bruce E. Newman]	1976	
4651456	m		CR 1.2:C 81/3	Corrections in Montana : a consulation on corrections in Montana / a report prepared by the Montana Advisory Committee to the U. S. Commission on Civil Rights	1979	
567397012	m		CR 1.2:C 81/3	Corrections in Montana [electronic resource] : a consulation on corrections in Montana / a report prepared by the Montana Advisory Committee to the U.S. Commission on Civil Rights	1979	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/58777017.html
3035533	m		CR 1.2:C 86	Credit availability to women in Utah : a report / prepared by the Utah Advisory Committee to the U. S. Commission on Civil Rights	1975	
12807184	m		CR 1.2:C 86/2	The availability of credit to Kansas women : a report / prepared by the Kansas Advisory Committee to the U.S. Commission on Civil Rights	1975	
3976526	m		CR 1.2:C 86/3	Affirmative action in Salt Lake's criminal justice agencies : a report / prepared by the Utah Advisory Committee to the U.S. Commission on Civil Rights	1978	http://www.law.umaryland.edu/marshall/usccr/documents/cr12c863.pdf
561186343	m		CR 1.2:C 86/3	Affirmative action in Salt Lake's criminal justice agencies [electronic resource] : a report / prepared by the Utah Advisory Committee to the U.S. Commission on Civil Rights	1978	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3976526.html
4263462	m		CR 1.2:C 86/4	Civic crisis -- civic challenge : police-community relations in Memphis : / a report prepared by the Tennessee Advisory Committee to the U.S. Commission on Civil Rights	1978	
643684144	m		CR 1.2:C 86/4	Civic crisis--civic challenge [electronic resource] : police-community relations in Memphis : a report / prepared by the Tennessee Advisory Committee to the U.S. Commission on Civil Rights	1978	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/5311203.html
40867970	m		CR 1.2:C 86/5	Hate crime in Indiana [microform] : a monitoring of the level, victims, locations, and motivations / Indiana Advisory Committee to the United States Commission on Civil Rights	1994]	
40992584	m		CR 1.2:C 86/6	The increase of hate crime in Indiana [microform] / Indiana Advisory Committee to the United States Commission on Civil Rights	1992]	
68908261	m		CR 1.2:C 86/6	The increase of hate crime in Indiana [electronic resource] / Indiana Advisory Committee to the United States Commission on Civil Rights	1992]	http://www.law.umaryland.edu/Marshall/usccr/documents/cr12cr862z.pdf
55207604	m		CR 1.2:C 86/7	A quiet crisis [electronic resource] : federal funding and unmet needs in Indian Country / U.S. Commission on Civil Rights	[2003]	http://purl.access.gpo.gov/GPO/LPS49018
41326096	m		CR 1.2:C 86/8	Civic crisis and civic challenge-- : police-community relations in Jackson, Mississippi / Mississippi Advisory Committee to the United States Commission on Civil Rights	[1998]	
68908259	m		CR 1.2:CR 86/5	Hate crime in Indiana [electronic resource] : a monitoring of the level, victims, locations, and motivations / Indiana Advisory Committee to the United States Commission on Civil Rights	1994]	http://www.law.umaryland.edu/Marshall/usccr/documents/hcin.pdf
15814612	m		CR 1.2:D 45	Milliken v. Bradley : The implications for metropolitan desegregation. Conference before the United States Commission on Civil Rights	1974	
829433294	m		CR 1.2:D 45	Milliken v. Bradley--the implications for metropolitan desegregation [electronic resource] : conference before the United States Commission on Civil Rights	[1975]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/2401472.html
3027124	m		CR 1.2:D 45/10	School desegregation in Williamburg County, South Carolina : a staff report of the U.S. Commission on Civil Rights	1977	
644601272	m		CR 1.2:D 45/10	School desegregation in Williamsburg County, South Carolina [electronic resource] : a staff report of the U.S. Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3027124.html
3042018	m		CR 1.2:D 45/11	School desegregation in Peoria, Illinois : a staff report of the U.S. Commission on Civil Rights	1977	
569153702	m		CR 1.2:D 45/11	School desegregation in Peoria, Illinois [electronic resource] : a staff report of the U.S. Commission on Civil Rights / [by Duane A. Lindstrom]	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3042018.html
3042099	m		CR 1.2:D 45/12	School desegregation in Nashville, Tennessee : a staff report of the U.S. Commission on Civil Rights	1977	
644576067	m		CR 1.2:D 45/12	School desegregation in Nashville, Tennessee [electronic resource] : a staff report of the U.S. Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3042099.html
3042158	m		CR 1.2:D 45/13	School desegregation in Racine, Wisconsin : a staff report of the U.S. Commission on Civil Rights	1977	
644136838	m		CR 1.2:D 45/13	School desegregation in Racine, Wisconsin [electronic resource] : a staff report of the U.S. Commission on Civil Rights / [Carmelo Melendez]	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3042158.html
3076443	m		CR 1.2:D 45/14	School desegregation in Little Rock, Arkansas : a staff report of the U.S. Commission on Civil Rights	1977	
644613131	m		CR 1.2:D 45/14	School desegregation in Little Rock, Arkansas [electronic resource] : a staff report of the U.S. Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3076443.html
3156974	m		CR 1.2:D 45/15	School desegregation in Stamford, Connecticut : a report / prepared by the Connecticut Advisory Committee to the U.S. Commission on Civil Rights	1977	
561184051	m		CR 1.2:D 45/15	School desegregation in Stamford, Connecticut [electronic resource] : a report / prepared by the Connecticut Advisory Committee to the U.S. Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3156974.html
3157033	m		CR 1.2:D 45/16	School desegregation in Kirkwood, Missouri : a staff report of the United States Commission on Civil Rights	1977	
561183984	m		CR 1.2:D 45/16	School desegregation in Kirkwood, Missouri [electronic resource] : a staff report of the U.S. Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3157033.html
3157002	m		CR 1.2:D 45/17	School desegregation in Santa Barbara, California, : a staff report of the United States Commission on Civil Rights	1977	
561183348	m		CR 1.2:D 45/17	School desegregation in Santa Barbara, California [electronic resource] : a staff report of the U.S. Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3157002.html
3157021	m		CR 1.2:D 45/18	School desegregation in Greenville, Mississippi : a staff report of the United States Commission on Civil Rights	1977	
561183406	m		CR 1.2:D 45/18	School desegregation in Greenville, Mississippi [electronic resource] : a staff report of the U.S. Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3157021.html
3176629	m		CR 1.2:D 45/19	School desegregation in Ossining, New York : a staff report of the U.S. Commission on Civil Rights	1977	
561590301	m		CR 1.2:D 45/19	School desegregation in Ossining, New York [electronic resource] : a staff report of the U.S. Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3014540.html
3035001	m		CR 1.2:D 45/2	Desegregating the Boston public schools : a crisis in civic responsibility : a report of the United States Commission on Civil Rights	1975	
680014107	m		CR 1.2:D 45/2	Desegregating the Boston public schools [electronic resource] : a crisis in civic responsibility : a report of the United States Commission on Civil Rights	1975	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3035001.html
3210693	m		CR 1.2:D 45/20	School desegregation in Berkeley, California : a staff report of the U.S. Commission on Civil Rights	1977	
561562697	m		CR 1.2:D 45/20	School desegregation in Berkeley, California [electronic resource] : a staff report	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3210693.html
3228920	m		CR 1.2:D 45/21	School desegregation in Waterloo, Iowa : a staff report of the U.S. Commission on Civil Rights	1977	
561207189	m		CR 1.2:D 45/21	School desegregation in Waterloo, Iowa [electronic resource] : a staff report of the U.S. Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3228920.html
3208368	m		CR 1.2:D 45/22	School desegregation in Tulsa, Oklahoma : a report / prepared by the Oklahoma Advisory Committee to the United States Commission on Civil Rights	1977	
67616412	m		CR 1.2:D 45/22	School desegregation in Tulsa, Oklahoma [electronic resource] : a report / prepared by the Oklahoma Advisory Committee to the United States Commission on Civil Rights	1977	http://www.law.umaryland.edu/marshall/usccr/documents/cr12d4522.pdf
561422218	m		CR 1.2:D 45/22	School desegregation in Tulsa, Oklahoma [electronic resource] : a report / prepared by the Oklahoma Advisory Committee to the United States Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3208368.html
3225153	m		CR 1.2:D 45/23	School desegregation in Wichita, Kansas : a staff report of the U.S. Commission on Civil Rights	1977	
561077233	m		CR 1.2:D 45/23	School desegregation in Wichita, Kansas [electronic resource] : a staff report of the U.S. Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3225153.html
3247213	m		CR 1.2:D 45/24	School desegregation in Raleigh County, West Virginia : a report / prepared by the West Virginia Advisory Committee to the U.S. Commission on Civil Rights	1977	
3277181	m		CR 1.2:D 45/25	School desegregation in Dorchester County, Maryland : a staff report of the U.S. Commission on Civil Rights	1977	
67616550	m		CR 1.2:D 45/25	School desegregation in Dorchester County, Maryland [electronic resource] : a staff report of the U.S. Commission on Civil Rights	1977	http://www.law.umaryland.edu/marshall/usccr/documents/cr12d4525.pdf
3253133	m		CR 1.2:D 45/26	School desegregation in Tempe, Arizona : a staff report of the U.S. Commission on Civil Rights	1977	
561625425	m		CR 1.2:D 45/26	School desegregation in Tempe, Arizona [electronic resource] : a staff report of the U.S. Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3253133.html
3280137	m		CR 1.2:D 45/27	School desegregation in Bogalusa, Louisian / a report prepared by the Louisiana Advisory Committee to the United States Commission on Civil Rights	[1977]	
557876575	m		CR 1.2:D 45/27	School desegregation in Bogalusa, Louisiana [electronic resource] : a report / prepared by the Louisiana Advisory Committee to the United States Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3649466.html
